"student","course","group","LastLevelCompleted","L1.BadSteps","L2.BadSteps","L3.BadSteps","L4.BadSteps","L5.BadSteps","L6.BadSteps","L1.Percentile","L2.Percentile","L3.Percentile","L4.Percentile","L5.Percentile","L6.Percentile","L1.Score","L2.Score","L3.Score","L4.Score","L5.Score","L6.Score","L1.Zscore","L2.Zscore","L3.Zscore","L4.Zscore","L5.Zscore","L6.Zscore","L2.Path","L3.Path","L4.Path","L5.Path","L6.Path","L1.Reward","L2.Reward","L3.Reward","L4.Reward","L5.Reward","L6.Reward","condition","Interaction","hintCount","immediateHintFollowCount","delayHintFollowCount","PSCount","WECount","SkipCount","RestartCount","TotalTime","TotalPSTime","TotalWETime","avgTime","avgPSTime","avgWETime","avgstepTime","avgstepTimeWE","avgstepTimePS","IdleTime","IdleTimeCount","stepTimeDeviation","IdleTimeDeviation","symbolicRepresentationCount","englishRepresentationCount","englishSymbolicSwitchCount","difficultProblemCountSolved","difficultProblemCountWE","easyProblemCountSolved","easyProblemCountWE","UseCount","PrepCount","MorphCount","OptionalCount","InterfaceErrorCount","RightApp","WrongApp","WrongSemanticsApp","WrongSyntaxApp","PrightAppRatio","RrightAppRatio","F1Score","FDActionCount","BDActionCount","DirectProofActionCount","InDirectProofActionCount","actionCount","UseWindowInfo","NonPSelements","AppCount","AppRatio","hintRatio","BlankRatio","HoverHintCount","SystemInfoHintCount","NextStepClickCountWE","PreviousStepClickCountWE","deletedApp","unusedApp","ruleScoreMP","ruleScoreDS","ruleScoreSIMP","ruleScoreMT","ruleScoreADD","ruleScoreCONJ","ruleScoreHS","ruleScoreCD","ruleScoreDN","ruleScoreDEM","ruleScoreIMPL","ruleScoreCONTRA","ruleScoreEQUIV","ruleScoreNULL","ruleScoreCOM","ruleScoreASSOC","ruleScoreDIST","ruleScoreABS","ruleScoreEXP","ruleScoreTAUT","lg","nlg","square.nlg","nlg2","nlg3","X2","X3","postTest"
"ajpappas","CSC226-001-STADDON-S16","Ensemble_Immediate",6,2,3,97,62,14,61,59.2233009708738,86.9565217391304,100,100,100,100,-18.4466019417476,-33.9130434782609,-60,-60,-100,-60,0.310419738531763,-0.474888910955877,-5.1414506408772,-3.3342938886202,-5.92694229261309,-4.08865423702107,1,1,1,-1,1,-18.4466019417476,-15.4664415365133,-26.0869565217391,0,-40,40,"Ensemble_Immediate",1575,20,NA,NA,9,11,14,1,15803.4666430615,14702.3239376788,1101.14270538269,790.173332153075,1633.59154863098,100.103882307517,9.82802651931688,9.411476114382,9.86071357322526,NA,NA,59.8195085417962,NA,18,0,4,5,7,2,2,136,126,115,39,297,116,300,253,47,0.0988917306052856,1.09433962264151,0.181391712275215,1307,4,1310,1,1311,10,138,1173,0.894736842105263,0.015255530129672,0.105263157894737,150,4,67,12,14,NA,0.232921716931193,0.215998590333557,0.982599502597439,0.0115513874711948,0.0160628040031553,0.503770482455775,0.0120175403032648,0.011634555571305,0.947949609525794,0.958296854916585,0.217885799206739,0.0991584204496751,0.590752550083047,0.01,0.0115538084108076,0.0115510837829704,0.0115510837829704,0.0115510837829704,0.0115510837829704,0.0115511454336483,-41.5533980582524,-0.350819672131147,-3.81808191147481,-0.350819672131147,-2.25263157894736,8,16,75
"ajsawyer","CSC226-001-STADDON-S16","Ensemble_Delay",6,1,4,0,7,2,4,48.5436893203884,91.304347826087,30.7692307692308,43.4782608695652,23.5294117647059,50,2.91262135922329,-42.6086956521739,-21.5384615384615,53.0434782608696,92.9411764705882,40,0.373483314604291,-0.827225844890882,0.552691830007131,0.479342430642505,0.997504041357668,0.472075538129635,1,-1,1,1,1,2.91262135922329,-45.5213170113972,21.0702341137124,74.5819397993311,39.8976982097187,-52.9411764705882,"Ensemble_Delay",1482,29,NA,NA,14,4,8,3,23356.4528851845,22422.7368851845,933.716,1297.58071584358,1601.62406322746,233.429,15.4371796993948,14.5893125,15.4746286302169,NA,NA,66.9593639198693,NA,26,0,8,8,2,3,1,89,60,85,2,595,151,87,63,24,0.185503685503686,1.09420289855072,0.317226890756303,910,8,420,498,918,1,104,814,0.886710239651416,0.0315904139433551,0.113289760348584,21,18,28,0,19,NA,0.999989839937667,0.798640167145141,0.999999999994133,0.451657530219008,0.139321973589888,0.986235687623531,0.925437191751661,0.102169070011049,0.661750878252605,0.828545427228922,0.923575701120172,0.538667544719197,0.0437546038238743,0.01,0.0246558823529412,0.01,0.0246558823529412,0.01,0.01,0.01,37.0873786407767,0.382,3.7639578425876,0.382,12.7333333333334,8,16,75
"aliman","CSC226-001-STADDON-S16","Cond 2",6,4,1,1,8,7,19,74.537037037037,65.2173913043478,38.4615384615385,47.8260869565217,58.8235294117647,100,-49.0740740740741,9.56521739130434,-36.9230769230769,44.3478260869565,22.3529411764706,-100,0.124455663736943,0.229784956914134,0.491281626673005,0.410003588474093,-0.0492594588324775,-1.57459164324443,1,-1,1,1,-1,-49.0740740740741,58.6392914653784,-46.4882943143813,81.2709030100335,-21.9948849104859,-122.352941176471,"Cond 2",1304,63,NA,NA,14,8,0,0,6138.716,5977.701,161.015,279.032545454545,426.978642857143,20.126875,4.57771513795675,2.40320895522388,4.69207299843014,NA,NA,8.75306779663795,NA,20,0,4,7,3,5,2,126,94,103,52,163,127,248,206,42,0.118802619270346,1.19811320754717,0.216170212765957,1176,2,1178,0,1178,0,109,1069,0.907470288624788,0.0534804753820034,0.0925297113752122,120,0,43,0,2,NA,0.832684906069212,0.527137302574608,0.011610062479443,0.994127899952981,0.740956111315477,0.0117212346858809,0.180166317224419,0.0116345556713628,0.78556728055758,0.85082512725054,0.28033243367352,0.349149117724013,0.0115511454336483,0.01,0.586157752908055,0.0115511538014061,0.0579944544215822,0.0115511549371499,0.0115511538014061,0.0115511551150656,-50.9259259259259,-0.341614906832298,-4.17097775593849,-0.341614906832298,-1.0377358490566,14,16,93.75
"amagant","CSC226-001-STADDON-S16","Ensemble_Immediate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ensemble_Immediate",3,0,NA,NA,0,1,0,0,1.825,0.067,1.758,1.825,NA,1.758,0.304166666666667,0.3516,0.067,NA,NA,0.0473761543394987,NA,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,NA,0,NA,3,0,3,0,3,0,3,0,0,0,1,0,0,3,0,0,NA,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,NA,NA,NA,NA,NA,16,16,100
"amombong","CSC226-001-STADDON-S16","Random",6,0,4,4,3,3,4,24.2718446601942,91.304347826087,61.5384615384615,100,72.7272727272727,28.5714285714286,51.4563106796116,-42.6086956521739,-83.0769230769231,-100,-100,-17.1428571428571,0.436546890676819,-0.827225844890882,0.307051016670628,-1.52853051325576,-0.324129656627278,0.787295821622217,1,-1,-1,-1,-1,51.4563106796116,-94.0650063317856,-40.4682274247492,-16.9230769230769,0,82.8571428571429,"Random",1981,71,NA,NA,14,9,4,4,21374.6383780774,20522.1663780774,852.472,929.33210339467,1465.86902700553,94.7191111111111,10.618300237495,6.04590070921986,10.962695714785,NA,NA,51.6277854775064,NA,23,0,10,4,4,8,3,88,69,164,31,487,196,156,88,68,0.143379663496708,1.50769230769231,0.26185704742819,1526,0,1498,28,1526,8,159,1367,0.895806028833552,0.0465268676277851,0.104193971166448,170,6,50,2,26,NA,0.454719764590703,0.742770828037709,0.895416547649308,0.0174146334480424,0.048692126244342,0.43196484261883,0.085950668899241,0.0318086556262107,0.999460765770362,0.996654336636873,0.999906681722704,0.0115472830123936,0.0437539551854221,0.01,0.113320817931055,0.0115472830123936,0.0405338663003517,0.01,0.0572472282593527,0.0115506295623785,-68.5991678224687,-1.41314285714285,-9.8458328248181,-1.41314285714285,-1.33315363881402,4,4,25
"ampoe3","CSC226-001-STADDON-S16","Ensemble_Delay",6,1,1,NA,4,0,10,48.5436893203884,65.2173913043478,NA,100,18.1818181818182,71.4285714285714,2.91262135922329,9.56521739130434,NA,-100,3.63636363636363,-100,0.373483314604291,0.229784956914134,NA,-2.35158540500886,1.20391015318703,-0.157459164324443,1,-1,-1,-1,-1,2.91262135922329,6.65259603208105,NA,NA,103.636363636364,-103.636363636364,"Ensemble_Delay",1535,32,NA,NA,15,11,24,1,15199.1556539094,14258.0646539094,941.091,584.582909765746,950.53764359396,85.5537272727273,9.68099086236266,10.4565666666667,9.63382746885768,NA,NA,34.8379375771072,NA,38,0,16,6,5,6,5,77,68,96,32,310,166,107,61,46,0.150635208711434,0.798076923076923,0.253435114503817,1244,16,1259,1,1260,18,158,1102,0.874603174603175,0.0253968253968254,0.125396825396825,253,8,65,0,12,NA,0.79226121888905,0.969267271509265,0.99999999967997,0.556254373775652,0.888442900697297,0.57019171037352,0.96885242276219,0.157559964731531,0.999763707090247,0.999119360723467,0.739634544569092,0.02764584010769,0.130250073729504,0.01,0.565320927326507,0.0115226260758516,0.0580142866126809,0.0115510837829704,0.0572472282593527,0.0115506295623785,-102.912621359223,-1.06,-10.4444903485415,-1.06,-35.3333333333335,16,16,100
"anmodali","CSC226-001-STADDON-S16","Ensemble_Immediate",6,33,2,20,12,NA,25,96.1165048543689,57.1428571428571,88.2352941176471,60.8695652173913,NA,95,-92.2330097087379,-74.2857142857143,-36.4705882352941,18.2608695652174,NA,-50,-1.6445511197166,0.560588553211606,-0.639672119868333,0.132648219800442,NA,-1.20819332639957,-1,1,1,-1,1,-92.2330097087379,17.9472954230236,37.8151260504202,54.7314578005115,NA,NA,"Ensemble_Immediate",2902,114,NA,NA,8,13,29,40,13826.0344107654,12843.8247053827,982.209705382694,658.382590988829,1605.47808817284,75.5545927217457,4.71234983325337,7.55545927217457,4.58053662816787,NA,NA,24.4878734291615,NA,1,29,13,3,6,3,5,206,246,90,43,514,127,458,251,207,0.0596804511278195,0.738372093023256,0.110434782608696,2283,137,2415,5,2420,6,292,2128,0.879338842975207,0.0471074380165289,0.120661157024793,879,2,79,3,25,NA,0.941797140354089,0.0437554561913451,0.99909828908963,0.0437554622954838,0.0115511551155116,0.617742787542799,0.130265246516087,0.932139856237119,0.38522816150152,0.853307718993336,0.99416097432266,0.0137698495668986,0.31872347068643,0.01,0.154101882117807,0.0115510837829704,0.0115511549371499,0.0115511454336483,0.0115510837829704,0.0115511454336483,42.2330097087379,0.21969696969697,3.04605716528637,0.21969696969697,0.457894736842105,2,12,43.75
"asatish","CSC226-001-STADDON-S16","Cond 2",6,0,1,0,8,0,0,25.9259259259259,42.8571428571429,30.7692307692308,47.8260869565217,18.1818181818182,10,48.1481481481482,-45.7142857142857,-21.5384615384615,44.3478260869565,3.63636363636363,100,0.437041981959962,0.658691550023637,0.552691830007131,0.410003588474093,1.20391015318703,0.792126750420912,-1,-1,1,-1,1,48.1481481481482,-93.8624338624339,24.1758241758242,65.8862876254181,-40.7114624505929,96.3636363636364,"Cond 2",888,6,NA,NA,12,10,6,4,4706.626,4625.769,80.857,213.937545454545,385.48075,8.0857,5.14948140043764,1.12301388888889,5.49378741092637,NA,NA,7.9918065624137,NA,29,0,2,3,2,7,5,46,34,104,2,204,143,43,33,10,0.225552050473186,0.993055555555556,0.367609254498715,710,0,709,1,710,0,76,634,0.892957746478873,0.00845070422535211,0.107042253521127,7,7,48,0,5,NA,0.999999369242283,0.01,0.999999781418408,0.0639662389667548,0.297072352959503,0.566085838631575,0.999036395230762,0.0113409221902017,0.84931851934814,0.775902956353762,0.991576097061541,0.0859960873412912,0.0393117647058824,0.01,0.0246558823529412,0.01,0.01,0.01,0.0113409221902017,0.01,51.8518518518518,1,7.20082299823095,1,1.07692307692307,0,0,0
"asgargan","CSC226-001-STADDON-S16","Cond 5",6,3,1,14,2,0,0,68.9814814814815,65.2173913043478,92.3076923076923,85.7142857142857,18.1818181818182,10,-37.962962962963,9.56521739130434,-100,-100,3.63636363636363,100,0.202602243292698,0.229784956914134,-0.307051016670628,-0.705475621502659,1.20391015318703,0.792126750420912,1,-1,-1,-1,1,-37.962962962963,47.5281803542673,-109.565217391304,0,103.636363636364,96.3636363636364,"Cond 5",1485,28,NA,NA,16,6,5,3,9764.781,9429.001,335.78,443.853681818182,589.3125625,55.9633333333333,6.42419802631579,6.99541666666667,6.40557133152174,NA,NA,11.5501871898934,NA,22,0,14,5,3,8,2,91,71,87,10,269,180,79,60,19,0.152931180968564,1.47540983606557,0.277136258660508,1230,21,1251,0,1251,0,74,1177,0.940847322142286,0.0223820943245404,0.0591526778577138,317,2,29,0,24,NA,0.976371609750797,0.471151971636428,0.999997873236204,0.0393117647058824,0.0941350800216774,0.999119161204162,0.99711012520439,0.253936113675719,0.999901994971577,0.769744622189577,0.996841587858348,0.944198808254387,0.0431547736030487,0.01,0.01,0.0113409221902017,0.111858082520067,0.01,0.01,0.0272478478966252,137.962962962963,1,11.7457636177033,1,3.63414634146341,16,14,93.75
"bapowers","CSC226-001-STADDON-S16","Cond 6",6,4,30,5,13,9,10,74.537037037037,100,61.5384615384615,65.2173913043478,100,70,-49.0740740740741,-60,-83.0769230769231,9.56521739130434,-100,0,0.124455663736943,-9.98798612720102,0.245640813336503,0.063309377632029,-3.3802092762559,-0.00800128030728191,1,-1,1,-1,1,-49.0740740740741,-10.9259259259259,-23.0769230769231,92.6421404682274,-109.565217391304,100,"Cond 6",1750,30,NA,NA,15,6,4,0,7214.727,7181.255,33.472,343.558428571429,478.750333333333,5.57866666666667,4.04186386554622,0.816390243902439,4.11769208715596,NA,NA,7.59940324104242,NA,16,3,10,6,3,6,2,65,167,66,24,199,139,183,70,113,0.0918097754293263,1.19827586206897,0.170552147239264,1557,29,1586,0,1586,6,72,1514,0.954602774274905,0.0189155107187894,0.0453972257250946,637,2,28,0,19,NA,0.99999556783491,0.0496769351776373,0.9999914435607,0.0116226956627777,0.0708635453040844,0.138101928810217,0.999168446812728,0.0113409221902017,0.602751943186489,0.371007312540064,0.999243325602615,0.963381803811801,0.0412358007071129,0.01,0.110386520661785,0.065798556202042,0.0115511549371499,0.01,0.0115472830123936,0.0115226260758516,49.0740740740741,0.329192546583851,4.01930583754073,0.329192546583851,1,8,16,75
"bchawkin","CSC226-001-STADDON-S16","Ensemble_Immediate",6,1,1,2,1,7,12,48.5436893203884,65.2173913043478,58.8235294117647,13.0434782608696,100,75,2.91262135922329,9.56521739130434,22.3529411764706,100,-100,-10,0.373483314604291,0.229784956914134,0.412691690237635,0.895375483652982,-2.36151606971303,-0.168026886452921,1,1,1,-1,1,2.91262135922329,6.65259603208105,12.7877237851662,77.6470588235294,-200,90,"Ensemble_Immediate",1229,17,NA,NA,9,12,3,0,9872.97841076538,9680.24141076538,192.737,470.141829084066,1075.58237897393,16.0614166666667,7.91738445129542,1.83559047619048,8.4765686609154,NA,NA,38.0142343050199,NA,21,0,2,5,9,2,1,100,49,74,54,217,101,176,74,102,0.10813704496788,0.834710743801653,0.191469194312796,1030,0,1029,1,1030,0,96,934,0.906796116504854,0.016504854368932,0.0932038834951456,141,0,73,0,26,NA,0.0437738164467229,0.0299061247517767,0.999250110002797,0.0122359729989533,0.147211445523398,0.0956660733914993,0.011606909019201,0.130265964769136,0.656928892852006,0.1540636810159,0.984046105801146,0.284742028878694,0.0437443972029865,0.01,0.0115519823419609,0.0115472830123936,0.0136536953614149,0.0115506295623785,0.0115511551150656,0.0115511551155114,-12.9126213592233,-0.133,-1.31048793995851,-0.133,-4.43333333333335,16,16,100
"bhtang","CSC226-001-STADDON-S16","Cond 6",6,1,4,2,19,3,7,52.3148148148148,57.1428571428571,38.4615384615385,78.2608695652174,29.4117647058824,55,-4.62962962962963,-74.2857142857143,-36.9230769230769,-16.5217391304348,81.1764705882353,30,0.358895402404207,0.364382559587544,0.429871423338879,-0.352723675378447,0.788151341319639,0.232037128911176,-1,-1,1,1,1,-4.62962962962963,-69.6560846560846,37.3626373626373,20.4013377926422,97.6982097186701,-51.1764705882353,"Cond 6",1887,7,NA,NA,14,7,8,8,16071.839,15383.703,688.136,765.325666666667,1098.83592857143,98.3051428571429,8.3751115164148,9.42652054794521,8.33353358613218,NA,NA,14.0427931508029,NA,28,0,4,6,3,6,2,97,96,184,17,418,231,163,85,78,0.163135593220339,1.66187050359712,0.297106109324759,1498,3,1294,207,1501,4,85,1416,0.943371085942705,0.00466355762824783,0.0566289140572951,138,2,37,0,19,NA,0.183828360882961,0.983981560413711,0.999999999999991,0.121924052286376,0.653454384811005,0.902516899338452,0.99785586088338,0.0447292796026731,0.465884344611069,0.579791358829872,0.999979152681949,0.482510903485431,0.0412358007071129,0.01,0.102169070011049,0.0276522923739003,0.0311158538487861,0.0115226260758516,0.0115472830123936,0.0246558823529412,34.6296296296296,0.330973451327434,3.38548195043324,0.330973451327434,7.48,16,16,100
"bjarring","CSC226-001-STADDON-S16","Cond 5",6,0,1,1,2,3,1,25.9259259259259,42.8571428571429,38.4615384615385,26.0869565217391,29.4117647058824,14.2857142857143,48.1481481481482,-45.7142857142857,-36.9230769230769,87.8260869565217,81.1764705882353,11.4285714285714,0.437041981959962,0.658691550023637,0.491281626673005,0.826036641484569,0.788151341319639,1.25967331459555,-1,-1,1,1,-1,48.1481481481482,-93.8624338624339,8.79120879120877,124.749163879599,-6.64961636828646,-69.7478991596639,"Cond 5",590,9,NA,NA,14,8,0,6,2522.283,2441.259,81.024,114.649227272727,174.375642857143,10.128,4.07477059773829,1.20931343283582,4.42257065217391,NA,NA,8.52662269898678,NA,22,0,0,5,2,7,4,50,34,31,5,130,99,21,10,11,0.234042553191489,0.925233644859813,0.373584905660377,489,0,416,73,489,0,66,423,0.865030674846626,0.0184049079754601,0.134969325153374,26,0,46,0,4,NA,0.999992937399874,0.98652410950151,0.998970541844599,0.997280847174154,0.448611293559744,0.212081795390353,0.566085838631575,0.208008967481162,0.83379355456758,0.890593291555697,0.995081109589722,0.01,0.01,0.01,0.0246558823529412,0.0113409221902017,0.0246558823529412,0.01,0.0115226260758516,0.01,-36.7195767195768,-0.708163265306125,-5.09935832731867,-0.708163265306125,-0.762637362637363,16,16,100
"bjespela","CSC226-001-STADDON-S16","Cond 6",6,18,3,0,28,10,3,92.1296296296296,57.1428571428571,30.7692307692308,86.9565217391304,100,35,-84.2592592592593,-74.2857142857143,-21.5384615384615,-33.9130434782609,-100,70,-0.969596450043624,0.462485556399575,0.552691830007131,-0.976773254894162,-3.88955587952734,0.552088341202454,-1,-1,1,-1,1,-84.2592592592593,9.97354497354499,52.7472527472527,-12.3745819397993,-66.0869565217391,170,"Cond 6",2017,10,NA,NA,14,9,1,7,4602.79,4364.195,238.595,200.121304347826,311.728214285714,26.5105555555556,2.24855398143625,2.38595,2.24149717514124,NA,NA,4.43144792412309,NA,22,0,2,4,2,7,5,96,98,117,30,704,177,164,102,62,0.143088116410671,1.63888888888889,0.263197026022305,1333,10,983,360,1343,10,106,1237,0.921072226358898,0.00744601638123604,0.078927773641102,71,7,52,6,12,NA,0.997841823432487,0.369722205068452,0.999999999995584,0.0122268763795135,0.0729923300803548,0.092657023298032,0.0559202739194901,0.0799556953075195,0.944192635644619,0.200341894044036,0.904558779993032,0.450914582622017,0.129403728913622,0.01,0.0117959576964281,0.0113409221902017,0.0115923281974693,0.0115506295623785,0.0115511454336483,0.0115919819970771,154.259259259259,0.837185929648241,11.3641401509226,0.837185929648241,1.83076923076923,16,16,100
"bjforema","CSC226-001-STADDON-S16","Cond 2",6,1,12,1,0,27,14,52.3148148148148,71.4285714285714,38.4615384615385,42.8571428571429,100,85.7142857142857,-4.62962962962963,-100,-36.9230769230769,-45.7142857142857,-100,-100,0.358895402404207,-0.420441414908705,0.491281626673005,0.940634162003545,-12.5484481351418,-0.787295821622217,-1,-1,-1,-1,-1,-4.62962962962963,-95.3703703703704,63.0769230769231,-8.79120879120877,-54.2857142857143,0,"Cond 2",3004,38,NA,NA,16,8,15,2,13755.555,13397.383,358.172,573.148125,837.3364375,44.7715,4.52634254689042,4.16479069767442,4.53687199458178,NA,NA,9.53389524213716,NA,39,0,4,1,0,12,7,319,162,387,112,508,269,716,412,304,0.112882920688208,1.48618784530387,0.209828393135725,2513,18,1417,1114,2531,10,148,2383,0.941525088897669,0.0150138285262742,0.0584749111023311,3,4,44,4,70,NA,0.917630627498819,0.0118847462765756,0.844016635828208,0.0115511551251366,0.0115514022260981,0.0679906977910958,0.0437587237981941,0.0115511551155115,0.999796481499666,0.807866679798391,0.312902253747504,0.0115819900287369,0.0115511454336483,0.01,0.0115511551202319,0.0115511690322155,0.0115677977882122,0.0115511550913028,0.0115226260758516,0.0115506295623785,-95.3703703703704,-0.911504424778761,-9.32365349985626,-0.911504424778761,-20.6,8,16,75
"bjyounce","CSC226-001-STADDON-S16","Ensemble_Delay",6,4,0,1,16,3,2,70.873786407767,43.4782608695652,38.4615384615385,73.9130434782609,29.4117647058824,30,-41.747572815534,53.0434782608696,-36.9230769230769,-7.82608695652172,81.1764705882353,80,0.184292586386708,0.582121890849139,0.491281626673005,-0.144707148873209,0.788151341319639,0.632101144275274,1,-1,1,1,1,-41.747572815534,94.7910510764035,-89.9665551839465,29.0969899665552,89.002557544757,-1.17647058823529,"Ensemble_Delay",1532,25,NA,NA,14,6,0,1,7766.20165390937,7687.89765390937,78.304,388.310082695469,549.135546707812,13.0506666666667,4.97196008572943,1.66604255319149,5.07451990357054,NA,NA,21.7718413691533,NA,19,0,10,8,4,3,1,102,82,80,17,253,131,150,62,88,0.105815831987076,1.25961538461538,0.195230998509687,1278,31,1309,0,1309,0,71,1238,0.94576012223071,0.0190985485103132,0.0542398777692895,301,4,33,0,30,NA,0.906785757456164,0.0915111538153297,0.855424663858331,0.0392731741992688,0.0117439027424959,0.0938686782062499,0.972384811687081,0.194091116387367,0.688446728759659,0.744691448869221,0.999886193436758,0.371497575448098,0.130060029541739,0.01,0.0180277057741291,0.0115226260758516,0.0674933800530874,0.0275982987314258,0.0113409221902017,0.0113409221902017,121.747572815534,0.858904109589041,10.2259224827765,0.858904109589041,2.91627906976744,16,16,100
"blaffra","CSC226-001-STADDON-S16","Random",6,1,0,1,6,3,4,48.5436893203884,43.4782608695652,58.8235294117647,39.1304347826087,29.4117647058824,50,2.91262135922329,53.0434782608696,22.3529411764706,61.7391304347826,81.1764705882353,40,0.373483314604291,0.582121890849139,0.471156346354633,0.548681272810918,0.788151341319639,0.472075538129635,1,1,1,1,1,2.91262135922329,50.1308569016463,-30.690537084399,39.386189258312,19.4373401534527,-41.1764705882353,"Random",649,17,NA,NA,12,7,0,0,3506.919,3295.149,211.77,184.574684210526,274.59575,30.2528571428571,5.19543555555556,3.4716393442623,5.36669218241042,NA,NA,9.66119565086897,NA,20,0,0,9,6,0,0,43,33,57,10,113,100,43,30,13,0.199600798403194,0.925925925925926,0.32840722495895,562,0,562,0,562,0,61,501,0.891459074733096,0.0302491103202847,0.108540925266904,68,0,44,0,5,NA,0.968735743197643,0.376803007762173,0.996880575291823,0.863134127363147,0.706300043413242,0.577091102407589,0.0639662389667548,0.232663420119374,0.506743438385619,0.744824924439875,0.982933952163686,0.0791286733543521,0.0393117647058824,0.01,0.430750607524731,0.052450453123748,0.0113409221902017,0.01,0.01,0.0113409221902017,37.0873786407767,0.382,3.7639578425876,0.382,12.7333333333334,16,16,100
"bmmansou","CSC226-001-STADDON-S16","Cond 6",6,1,NA,9,3,48,21,52.3148148148148,NA,84.6153846153846,30.4347826086957,100,100,-4.62962962962963,NA,-100,79.1304347826087,-60,-100,0.358895402404207,NA,0,0.756697799316156,-8.63272016039167,-1.88950997189332,-1,-1,1,1,-1,-4.62962962962963,NA,NA,179.130434782609,-139.130434782609,-40,"Cond 6",1089,16,NA,NA,14,9,4,3,7133.514,6855.072,278.442,310.152782608696,489.648,30.938,6.38060286225403,3.66371052631579,6.57876391554703,NA,NA,10.7519928566926,NA,26,0,0,6,3,5,5,115,51,102,23,119,138,153,83,70,0.152317880794702,1.078125,0.266924564796905,994,5,948,51,999,0,93,906,0.906906906906907,0.016016016016016,0.0930930930930931,12,10,55,3,36,NA,0.0437774278434272,0.065838927949473,0.99822829187536,0.128371050885673,0.228358139504395,0.0116169253437328,0.326663307447925,0.0115624757572219,0.644987838173508,0.992732152644052,0.994908976797951,0.0299603673142275,0.0115511538014061,0.01,0.6575907199415,0.0115472830123936,0.0272478478966252,0.0115472830123936,0.0115226260758516,0.0113409221902017,-95.3703703703704,-0.911504424778761,-9.32365349985626,-0.911504424778761,-20.6,16,16,100
"bpgoodso","CSC226-001-STADDON-S16","Random",6,0,1,15,11,0,2,24.2718446601942,65.2173913043478,88.2352941176471,56.5217391304348,5.88235294117647,30,51.4563106796116,9.56521739130434,-36.4705882352941,26.9565217391304,100,80,0.436546890676819,0.229784956914134,-0.347348839283342,0.201987061968854,1.41620944143373,0.632101144275274,1,1,1,1,1,51.4563106796116,-41.8910932883073,-46.0358056265985,63.4271099744246,73.0434782608696,-20,"Random",2195,9,NA,NA,12,7,0,1,29753.3508798357,29644.8878798357,108.463,1565.96583578083,2470.40732331964,15.4947142857143,13.3722925302634,1.59504411764706,13.7435734259787,NA,NA,63.8645239335908,NA,18,0,2,9,6,0,0,61,96,200,61,534,304,115,85,30,0.186503067484663,2.81481481481481,0.349827387802072,1684,7,1566,125,1691,0,61,1630,0.963926670609107,0.00532229450029568,0.036073329390893,207,4,41,0,55,NA,0.904228752939504,0.953638786687628,0.999999999950996,0.997280989599267,0.0500429052608747,0.998152079090498,0.663070712277777,0.0393117647058824,0.511208387930965,0.998933997594714,0.999999999104121,0.0422790534815397,0.0393117647058824,0.01,0.699045013505278,0.111485359451546,0.139638403407983,0.0246558823529412,0.298557778348683,0.296309342626133,28.5436893203884,0.588,4.09679012403472,0.588,0.554716981132077,8,16,75
"calumsd2","CSC226-001-STADDON-S16","Random",6,1,0,10,0,4,10,48.5436893203884,43.4782608695652,82.3529411764706,42.8571428571429,41.1764705882353,70,2.91262135922329,53.0434782608696,-24.7058823529412,-45.7142857142857,57.6470588235294,0,0.373483314604291,0.582121890849139,-0.0550255586983513,0.940634162003545,0.57879864128161,-0.00800128030728191,1,1,-1,1,1,2.91262135922329,50.1308569016463,-77.7493606138107,-21.0084033613445,103.361344537815,-57.6470588235294,"Random",1751,21,NA,NA,10,9,10,2,14210.2462508793,12021.5916254396,2188.65462543964,747.9076974147,1202.15916254396,243.183847271071,8.01028537253624,21.6698477766301,7.18564950713667,NA,NA,27.9039983798996,NA,23,0,32,5,8,2,0,134,75,132,15,319,184,172,104,68,0.142746314972847,1.18709677419355,0.254847645429363,1442,13,1304,151,1455,20,166,1289,0.885910652920962,0.0144329896907217,0.114089347079038,246,18,67,1,20,NA,0.970236830291279,0.97243170003737,0.99999999946598,0.0380751598222702,0.181004005178422,0.459962841533123,0.200455363631141,0.0667902879091597,0.907824327797497,0.724433888496685,0.956600132281088,0.860418665412729,0.0437552524617483,0.01,0.110386520661785,0.0113409221902017,0.0277173789862679,0.01,0.0113409221902017,0.0137621560609813,-2.91262135922329,-0.0299999999999999,-0.295598783449287,-0.0299999999999999,-1,16,16,100
