"student","course","condition","level","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8"
"aatavenn","CSC226-001-STADDON-S16","Cond 2",2,-0.989549357283573,0.165726744298208,2.00581058353879,2.42262848409832,-0.439606744240972,1.03085125422733,0.562336312424123,0.0659017004199308
"aatavenn","CSC226-001-STADDON-S16","Cond 2",3,-0.589667862074782,0.070795137628308,1.75756127007849,1.7628363843718,-0.335165573532881,1.17251454882378,0.413166340930498,-0.0939359883667106
"aatavenn","CSC226-001-STADDON-S16","Cond 2",4,0.899017147842953,-0.0983802257847973,1.84480549999098,0.708195367553548,-0.481212639775146,1.18722330624329,0.468450259695842,-0.12140118661003
"aatavenn","CSC226-001-STADDON-S16","Cond 2",5,1.97580045505494,-0.310532880257246,1.76792560528399,0.194158335986761,-0.380848571121903,1.2713683898871,0.625485461774035,-0.227076411530285
"aatavenn","CSC226-001-STADDON-S16","Cond 2",6,2.51209036150619,-0.448147144968857,1.83698859834367,-0.142105840722608,-0.431652201305728,1.26093517295229,0.59567482454987,-0.275350482104748
"jgibbs2","CSC226-001-STADDON-S16","Cond 2",1,-3.87451727119512,2.27546358980433,-1.14507462905858,2.32425131195244,-0.310165293647312,-0.5970806892329,-0.304758419044386,-0.245433973929708
"jgibbs2","CSC226-001-STADDON-S16","Cond 2",2,-3.44950572606902,2.95202420680681,-0.788017982276735,1.94579473104398,-0.439386850612229,0.133659608546323,-0.162863661616185,-0.387422626454586
"jgibbs2","CSC226-001-STADDON-S16","Cond 2",3,-2.86371911907536,2.9148173552072,-0.0690643916040586,1.14302493331211,-0.503189770333525,0.421762804327698,-0.254210939306553,-0.481419592582958
"jgibbs2","CSC226-001-STADDON-S16","Cond 2",4,-0.110402808550592,2.31817470547026,1.23675144365821,0.532805629162558,-0.192260865401228,0.664497832379854,-0.0832681808462995,-0.548199638963601
"jgibbs2","CSC226-001-STADDON-S16","Cond 2",5,2.8219178465377,1.9116463480639,1.71334744158884,-0.143860407059738,-0.156396947812415,0.326152178322834,-0.1856526705413,-0.255647071834975
"jgibbs2","CSC226-001-STADDON-S16","Cond 2",6,3.72100935780133,1.9745853500486,1.67871178934628,-0.572273703611796,-0.0265940653878817,0.449575729409697,-0.188737940322222,-0.383479883401214
"dbmclaur","CSC226-001-STADDON-S16","Cond 2",1,-2.54925696833173,1.67220428122331,1.09048755301773,2.125538501934,0.0202271714327114,1.36324688469247,-0.0670943016317706,0.243508058793472
"dbmclaur","CSC226-001-STADDON-S16","Cond 2",2,1.08293935935307,1.8685722535379,0.886318581398599,0.685924701936749,-0.681765120238794,0.617161707075765,-0.177552286745802,0.216801295770321
"dbmclaur","CSC226-001-STADDON-S16","Cond 2",3,1.57540137487523,1.76751742134241,0.429914650730913,0.223711030644791,-0.361905547199852,1.12616612619458,-0.271341039490732,-0.117675713505283
"dbmclaur","CSC226-001-STADDON-S16","Cond 2",4,4.95366262784049,2.22201469336432,0.811852847903937,-0.556052248745721,-0.598642098927334,1.3474684092803,-0.141954996744623,-0.08815900304643
"dbmclaur","CSC226-001-STADDON-S16","Cond 2",5,5.48326445482942,2.38316463256571,0.41216186678476,-1.17579232584465,-0.258386748839296,1.63177519568268,-0.225577286299062,-0.314652572644116
"dbmclaur","CSC226-001-STADDON-S16","Cond 2",6,5.99630638025091,2.31783647934941,0.506488392531327,-1.47793848260803,-0.310969562056125,1.65862467047084,-0.227402495798036,-0.350825408437368
"sastump","CSC226-001-STADDON-S16","Cond 2",1,-3.88691322048842,-1.61314235344346,0.623519782437988,1.87988293628492,1.1632932226792,0.115331083893161,-0.222722049663642,-0.377413280264787
"sastump","CSC226-001-STADDON-S16","Cond 2",2,-3.89225749503623,-1.3777148120361,-0.221756089480506,0.686658568642026,0.972579666765052,0.415421926966738,-0.21270614666958,-0.309785254912114
"sastump","CSC226-001-STADDON-S16","Cond 2",3,-3.29447390118057,-1.58116234954341,0.170039455594068,0.0196982799723994,0.819097280585315,0.543159886746986,-0.166353106905746,-0.439510761712487
"sastump","CSC226-001-STADDON-S16","Cond 2",4,1.58083730568272,-1.97172339056174,1.17682865973577,-0.687254569548073,0.775523066614278,-0.0465172119392216,0.960612664857316,0.269992823380165
"sastump","CSC226-001-STADDON-S16","Cond 2",5,6.17742326385946,-2.07896798401611,1.36265137243463,-1.64741178850867,0.516738121319315,-0.951962447178159,1.83959696593317,0.212575254801354
"sastump","CSC226-001-STADDON-S16","Cond 2",6,8.28509820757254,-1.53279463857136,1.48311242988113,-2.43710378196548,0.295870045941578,-1.0445194321072,2.14355447149459,0.12549072889651
"rtvandyk","CSC226-001-STADDON-S16","Cond 2",1,-1.07209814648004,-0.412225839428442,1.93080614348925,3.21299455370885,2.16251910921209,-0.912990876289991,-0.107971628009144,-0.400924938347573
"rtvandyk","CSC226-001-STADDON-S16","Cond 2",2,-1.10003819620999,-0.405635557690087,1.07516440639781,2.28629998664986,2.13655905128577,0.0447074877480399,0.0223960635912028,-0.783754108914112
"rtvandyk","CSC226-001-STADDON-S16","Cond 2",3,-0.411414807020297,-0.555791703700488,0.949372989822117,1.47828958661965,2.15545515651301,0.171420514866224,0.125539529704659,-0.988120341585007
"rtvandyk","CSC226-001-STADDON-S16","Cond 2",4,0.600445903454302,-0.324154817048078,1.05390721691659,0.620220955674189,1.84846451179368,0.394987404738753,0.366893589636203,-1.11579387012258
"rtvandyk","CSC226-001-STADDON-S16","Cond 2",5,1.09569817484406,-0.0933912688797409,0.857389666337898,-0.179749713829814,1.96653257773063,0.557961791637494,0.459717018004121,-1.31685144372142
"rtvandyk","CSC226-001-STADDON-S16","Cond 2",6,1.51195655269106,-0.0844176822976261,0.967704751706406,-0.638345298644434,1.90452253136648,0.556602595330036,0.478018663279834,-1.36669439747191
"jlcason","CSC226-001-STADDON-S16","Cond 2",1,-3.36640919771872,-1.47276000600139,-3.17265071247523,1.03983690371576,0.789611615536584,-0.913391047474631,0.710733922471229,0.994338653258975
"jlcason","CSC226-001-STADDON-S16","Cond 2",2,-3.03264535390878,-1.21898951375267,-3.20580068376964,0.574337893728804,1.22178796126855,-0.517106974442763,0.638085534820671,0.774595284497058
"jlcason","CSC226-001-STADDON-S16","Cond 2",3,-1.40029133919284,-0.917662121605523,-1.80933517617966,-0.0757165123718704,1.22395414977867,0.107259430984119,0.633816140346105,0.592640836089258
"jlcason","CSC226-001-STADDON-S16","Cond 2",4,-0.341900829101013,0.306405110085557,-1.80242261292487,-0.314399186439816,1.16059280108243,-0.494680940467398,0.304888193798627,0.212628315404998
"jlcason","CSC226-001-STADDON-S16","Cond 2",5,0.86601023184324,0.343566620320266,-1.69859449276309,-0.84194707115587,1.16022296444018,-1.00288186435795,-0.0206603520792199,0.13990101637599
"jlcason","CSC226-001-STADDON-S16","Cond 2",6,1.34208247474957,0.210526049309336,-1.4395384377786,-1.27884763939871,1.1830797772572,-1.30817767044754,-0.308320188634825,0.181612618072599
"dabarcen","CSC226-001-STADDON-S16","Cond 2",1,-3.91784733231215,-2.7406407158855,1.37473904026778,1.43614555412948,0.826049843674137,0.116885744601352,0.0146654208597529,-0.429737847568135
"dabarcen","CSC226-001-STADDON-S16","Cond 2",2,-3.79001359789559,-2.6919431539328,1.32106461019451,0.406091534277694,0.271059795313892,0.34344524653089,0.0271760385024974,-0.404419451007782
"dabarcen","CSC226-001-STADDON-S16","Cond 2",3,-2.40017948687443,-1.68891082990691,1.28637839964575,0.561727756457319,0.0269930676836828,0.0678770205764057,0.155011467954291,-0.613871897103335
"dabarcen","CSC226-001-STADDON-S16","Cond 2",4,-1.87094582226508,-1.2365709235739,0.967699614766419,-0.0418210631809869,0.394486996281883,0.184577269135517,0.117415180022269,-0.785441537762408
"dabarcen","CSC226-001-STADDON-S16","Cond 2",5,-1.25349246472079,-1.07701152460225,0.998796126449046,-0.577140406625764,0.605020119977985,0.173603651624159,0.180484366961466,-0.95277099748718
"dabarcen","CSC226-001-STADDON-S16","Cond 2",6,-0.0684065407972622,-1.42379041865032,1.16957178643125,-0.646915376864734,0.818587047335801,0.134859237308354,0.45788645128178,-1.05502112441011
"aepeck","CSC226-001-STADDON-S16","Cond 2",1,-3.13477537216373,-3.14578069208814,0.064557275759681,1.65243115039706,1.47036121376586,-0.282605885578941,0.365571478621359,0.342810734961236
"aepeck","CSC226-001-STADDON-S16","Cond 2",2,-2.79177903258834,-3.37221875932703,0.206778735467819,0.490856785747864,1.03020558113543,-0.11120127850669,0.284154235434074,0.272220608440885
"aepeck","CSC226-001-STADDON-S16","Cond 2",3,-1.34232103898741,-3.50174724871692,0.197508247635619,0.353124569121835,0.873517192478877,0.0942578452989874,0.22197419304086,0.19209166025578
"aepeck","CSC226-001-STADDON-S16","Cond 2",4,1.33148378276215,-2.9955643527778,0.0380019291663887,-0.110409163601348,0.223257786533049,0.658315817065741,0.252713961042195,0.706362609316704
"aepeck","CSC226-001-STADDON-S16","Cond 2",5,3.40097755778245,-2.63606506730532,-0.25903917703368,-0.992238218764518,-0.1877924246085,0.308073884590792,0.0311943076741314,0.674874408849795
"aepeck","CSC226-001-STADDON-S16","Cond 2",6,5.50282905529526,-2.73073579622984,0.0823362596883331,-1.52958689963362,-0.33291586203696,-0.53764069872504,-0.644808921644525,0.985382121412448
"bjforema","CSC226-001-STADDON-S16","Cond 2",1,-3.97276926995094,0.132829176785276,1.08384773790206,1.01093317389121,-0.664073529942218,0.0176766589405061,0.118112061722502,1.13769941971129
"bjforema","CSC226-001-STADDON-S16","Cond 2",2,5.60381550903296,-0.701948972861685,1.3262827339761,1.38530727883192,-1.62308399190889,-1.30280709182075,-2.23329205196293,3.36099746389021
"bjforema","CSC226-001-STADDON-S16","Cond 2",3,6.43607246968846,-0.422629091247733,0.585809955284342,0.985380525901651,-1.12999741914352,-1.07944888194526,-2.51735847231475,3.4001204407029
"bjforema","CSC226-001-STADDON-S16","Cond 2",4,6.32793775534179,-0.765056369148063,0.193813685720061,0.736279508775377,-0.966967060931765,-0.81907775981163,-2.53793369008844,3.1834413263779
"bjforema","CSC226-001-STADDON-S16","Cond 2",5,10.1550585940632,-0.859769958808761,0.0963738480377312,0.243841720320544,-1.27801814310816,-0.306476868743231,-3.54835543217737,3.92888157545724
"bjforema","CSC226-001-STADDON-S16","Cond 2",6,11.3354686908403,-0.790291315140202,0.249821099021796,-0.354623363710022,-1.33215505749512,-0.506791505137276,-3.8606654805165,4.04700746813378
"asatish","CSC226-001-STADDON-S16","Cond 2",1,-4.93077878789907,-2.61661140103683,-0.191246159153964,-2.38859928575989,-0.995011013247944,-0.746738607258762,-0.645299105886926,0.435525460849816
"asatish","CSC226-001-STADDON-S16","Cond 2",2,-4.62499390692209,-2.13105332866476,0.127089676784758,-2.77574712203142,-1.09549654940046,-0.288366435990653,-0.586428172970235,0.243037109705896
"asatish","CSC226-001-STADDON-S16","Cond 2",3,-2.70711926506492,-1.27872180092891,1.52111925837225,-2.19828583210659,-1.44658588314277,-0.0221461835035902,-0.0645826804418765,-0.142611107885564
"asatish","CSC226-001-STADDON-S16","Cond 2",4,-0.993299274436547,-1.10202117740673,1.96927449547461,-2.10093494338628,-1.39072670066251,0.163482716633911,0.259765016949312,-0.225373559973638
"asatish","CSC226-001-STADDON-S16","Cond 2",5,-0.706805386187468,-1.05457176540569,1.80719219435153,-2.58099286693675,-1.33152407742544,0.305738081173828,0.30460468224438,-0.357849681543374
"asatish","CSC226-001-STADDON-S16","Cond 2",6,-0.4499537398554,-0.945523044184348,1.70198568235547,-3.00137911498881,-1.29924095676257,0.428074331582357,0.324117496390396,-0.483882818215224
"aakkian","CSC226-001-STADDON-S16","Ensemble_Immediate",1,-3.19101028547846,-1.21738814840508,-2.71671995611495,1.15256191196327,1.16966966975031,0.427681839643061,0.146518351819361,0.262466804512792
"aakkian","CSC226-001-STADDON-S16","Ensemble_Immediate",2,-2.16525897911145,-1.07126395709797,-2.17717611138197,1.23643713751153,1.83422935834344,0.56881855756209,0.369119398096978,-0.222448004373494
"aakkian","CSC226-001-STADDON-S16","Ensemble_Immediate",3,0.781382853542553,-0.685148339695325,-2.38115194724991,0.778910023068192,1.62785716834838,0.110249204565758,1.44915282954697,-1.57922815580207
"aakkian","CSC226-001-STADDON-S16","Ensemble_Immediate",4,6.47693422434116,0.157412170709143,-1.66591542269087,-0.0257084937291929,3.02640783959517,-0.0313030233700372,3.00576051656624,-3.24684050266796
"aakkian","CSC226-001-STADDON-S16","Ensemble_Immediate",5,7.02132984664155,0.512522116594635,-1.97254491997583,-0.709449357089708,3.39364781711762,0.214253985331752,3.09526867075374,-3.55832114790914
"aakkian","CSC226-001-STADDON-S16","Ensemble_Immediate",6,10.2050913078113,1.18064256996566,-2.23540750812817,-1.33348361849196,3.70282153622755,-0.0357440705228664,3.79526400481413,-4.13246907464861
"cznesbit","CSC226-001-STADDON-S16","Ensemble_Immediate",1,-4.30798834299307,-0.98885196501772,-5.86650442131352,-0.605102800118148,-0.754005534939289,-2.23667136098626,1.86515190346956,2.60423075038537
"cznesbit","CSC226-001-STADDON-S16","Ensemble_Immediate",2,-3.96731825209569,-0.842597614096525,-6.20012148459625,-2.00021878995048,-0.0726330021302872,-1.84750685024729,1.51844858948106,2.53566726525357
"cznesbit","CSC226-001-STADDON-S16","Ensemble_Immediate",3,-3.67165921771211,-0.691813984944262,-6.04134322215941,-2.99656555777272,0.0424342516103429,-1.46543834417374,1.4510393278835,2.38283603440485
"cznesbit","CSC226-001-STADDON-S16","Ensemble_Immediate",4,1.22093675785705,-0.107341074343432,-3.35523592843769,-2.61949042717945,1.23196041325891,0.122841829366938,3.03938548021149,2.31514462663585
"cznesbit","CSC226-001-STADDON-S16","Ensemble_Immediate",5,2.59256469071952,-0.116299970450795,-3.44657737257843,-3.03868142842976,1.58293750304337,0.526209114894096,3.16207788878968,2.05550310925145
"cznesbit","CSC226-001-STADDON-S16","Ensemble_Immediate",6,3.57778848444753,-0.129701420994661,-3.44283682179734,-3.82589923129794,1.51225410713397,0.550854980441222,3.20318720641251,1.98945248419486
"pjayaku","CSC226-001-STADDON-S16","Ensemble_Immediate",1,0.0538049710113508,1.07743532682002,-0.462128162941705,2.94259310745182,-1.98315345739504,0.146001651123158,0.169912775281557,0.462373335167531
"pjayaku","CSC226-001-STADDON-S16","Ensemble_Immediate",2,0.309749354367509,1.82451087048051,-0.769275750240574,2.5128894037353,-1.11888487111418,0.144326618134402,-0.177837981595139,0.156276526889044
"pjayaku","CSC226-001-STADDON-S16","Ensemble_Immediate",3,0.734986964772277,2.00666678382598,-1.25468049797062,1.74945371984948,-0.699394605565345,0.660764400482877,-0.292120200416612,-0.14080831504875
"pjayaku","CSC226-001-STADDON-S16","Ensemble_Immediate",4,1.25265985430312,2.02984469205635,-1.37034520662523,1.02497577986976,-0.638201144461319,0.977706904477493,-0.293269918281878,-0.259236288628467
"pjayaku","CSC226-001-STADDON-S16","Ensemble_Immediate",5,1.95991183028294,2.51072636877892,-1.72340066924064,0.087289955700355,-0.18397785632615,1.31397803208456,-0.43675129464195,-0.510840405786537
"pjayaku","CSC226-001-STADDON-S16","Ensemble_Immediate",6,2.62603506378752,2.60636473659544,-1.69440435862172,-0.27660414866412,-0.149636925745487,1.57771363878544,-0.513394701759832,-0.564031081996107
"smdavis7","CSC226-001-STADDON-S16","Ensemble_Immediate",1,-3.48170395482952,1.60220183201284,-2.10644681368644,2.63458837554162,-1.38539947109817,-0.0867066238983438,0.898884855108398,0.534904070549455
"smdavis7","CSC226-001-STADDON-S16","Ensemble_Immediate",2,-2.22185289977525,1.55803730531159,-1.36763805884083,2.44454967812943,-1.10454414137785,0.199988714083124,0.72481026360551,0.278102871873799
"smdavis7","CSC226-001-STADDON-S16","Ensemble_Immediate",3,-1.95350020290882,1.63320865209096,-1.72461627275759,1.41428779551692,-0.864354295692989,0.474958155229126,0.623275787638541,0.132069732037965
"smdavis7","CSC226-001-STADDON-S16","Ensemble_Immediate",4,0.628351928327897,2.51289238130012,-0.568762191277404,0.330659590208592,-1.03203391276536,1.03883285896336,0.755209236733954,-0.0192429994034994
"smdavis7","CSC226-001-STADDON-S16","Ensemble_Immediate",5,2.44492789809378,2.44590034404713,-0.0645492906565596,-0.226752175876906,-0.738572135005493,0.708638403053103,0.412794953526073,0.0498575984337169
"smdavis7","CSC226-001-STADDON-S16","Ensemble_Immediate",6,2.92557165907731,2.3768215266627,-0.168512782577176,-0.631265863106245,-0.680457320613089,0.879380626407228,0.414409348226428,-0.072797709416767
"machaffe","CSC226-001-STADDON-S16","Ensemble_Immediate",1,-0.282227922761938,-0.431624205215968,0.918909863162954,1.63088170435588,0.0925180232387125,-1.39789244812793,0.157760469581738,0.934217687241466
"machaffe","CSC226-001-STADDON-S16","Ensemble_Immediate",2,-0.250670727481472,0.0205446281003522,-0.262880330349041,0.72494542197785,0.839127303589657,-0.440447437801825,-0.120643685232386,0.349612337250896
"machaffe","CSC226-001-STADDON-S16","Ensemble_Immediate",3,-0.0344110952876139,0.29599562442244,-0.946005783561221,-0.216821276523106,1.23899155964512,0.045184232446764,-0.207841087826504,-0.0198293680691301
"machaffe","CSC226-001-STADDON-S16","Ensemble_Immediate",4,1.04517212616088,0.464553250114375,-0.466417729863401,-1.32181896003625,1.0202461081038,-0.0564640680305901,-0.271071614457212,0.00195409375889635
"machaffe","CSC226-001-STADDON-S16","Ensemble_Immediate",5,1.78070194652095,0.888038522787679,-0.557378952321953,-2.10769280777152,1.27650503974533,0.0514176298753713,-0.419822750513722,-0.151839322204271
"machaffe","CSC226-001-STADDON-S16","Ensemble_Immediate",6,2.72428422478041,0.764771612271667,-0.439373302729276,-2.88912175291968,1.29255498772202,-0.242045892067298,-0.647074801066329,-0.144478308220009
"scmcmurr","CSC226-001-STADDON-S16","Ensemble_Immediate",1,-1.06686860280959,-0.130515573763046,0.754553774262031,1.13835991757807,-0.048473647896005,-1.06305540389704,0.366179896278643,0.596304171263393
"scmcmurr","CSC226-001-STADDON-S16","Ensemble_Immediate",2,-0.309004430142839,0.5821002391056,0.430272834021074,0.514988456631928,0.513702409391214,-0.255667268129762,0.400165307380837,0.180311754086978
"scmcmurr","CSC226-001-STADDON-S16","Ensemble_Immediate",3,2.92351628594131,1.51777821930449,1.32765533254735,-0.106280126427051,0.443891623551431,0.360770875160449,0.847992125424082,0.396794432919208
"scmcmurr","CSC226-001-STADDON-S16","Ensemble_Immediate",4,7.43037807830888,2.35277511044192,1.82749373652893,-1.86741866282586,0.55989337761314,0.375464581308592,1.32512593632067,0.405406460989206
"scmcmurr","CSC226-001-STADDON-S16","Ensemble_Immediate",5,10.1263029271932,2.41200664785626,2.02203698371285,-2.82126043606033,0.307770198667191,0.550485162136689,1.30664711951143,0.609064856042893
"scmcmurr","CSC226-001-STADDON-S16","Ensemble_Immediate",6,12.4436901092577,2.6052549682943,2.37961726685564,-3.93214766566164,0.253375826211641,0.481008776101475,1.41480872878573,0.594670010697976
"rjwoods3","CSC226-001-STADDON-S16","Ensemble_Immediate",1,-3.98575901474944,0.827372421287764,-3.38589319191049,-0.35066177799179,1.74376643160288,0.103086333446207,0.438094242447968,2.01653009723268
"rjwoods3","CSC226-001-STADDON-S16","Ensemble_Immediate",2,-3.8468030518636,0.502716367035088,-3.55303275765572,-1.55901105686532,1.72708386707079,0.14318138484156,0.347453876255205,1.82254233805092
"rjwoods3","CSC226-001-STADDON-S16","Ensemble_Immediate",3,-3.37728380964622,0.252351351021896,-3.71207249179549,-2.34179706829836,1.90630980034332,0.393643684262476,0.350861027256429,1.55340116873703
"rjwoods3","CSC226-001-STADDON-S16","Ensemble_Immediate",4,-0.667177363615048,0.282332529498574,-2.70139602257419,-3.52081031641323,1.6739928249822,0.60470231541404,0.573373932322414,1.01523052793663
"rjwoods3","CSC226-001-STADDON-S16","Ensemble_Immediate",5,0.57215703766238,0.254693396823235,-2.30900436378244,-4.50851952159783,1.68322036526135,0.364002908933591,0.378827472328063,0.921041799144054
"rjwoods3","CSC226-001-STADDON-S16","Ensemble_Immediate",6,1.36159915663462,0.265694354541322,-2.31458371846436,-4.74932964781636,1.97713954794858,0.506579914741018,0.442815856159546,0.746467292772556
"ajpappas","CSC226-001-STADDON-S16","Ensemble_Immediate",1,-4.33673750092861,-1.11889167275624,-2.93942679836288,-0.449346759457926,1.83472181510599,-0.151174622600393,0.380422807412548,2.02083129534551
"ajpappas","CSC226-001-STADDON-S16","Ensemble_Immediate",2,-4.15766539072496,-0.339623784218915,-3.10474229233928,-0.993808811868777,2.02922170754139,0.0269677855331169,0.16584196189329,1.85654704061157
"ajpappas","CSC226-001-STADDON-S16","Ensemble_Immediate",3,-1.47440398340765,-0.69789459459976,-2.53660674284088,0.284274871811923,2.13681979905133,1.48262832618737,-0.0930004133022456,1.67339747851993
"ajpappas","CSC226-001-STADDON-S16","Ensemble_Immediate",4,0.647086453175586,-0.0316610447395802,-1.87500549093104,0.425367544844532,1.80616506408935,2.2433205909804,-0.108633534610134,1.57414592907161
"ajpappas","CSC226-001-STADDON-S16","Ensemble_Immediate",5,1.84570423399753,-0.18868680073298,-2.15496090252013,-0.0208587068528719,1.58477036867748,2.34188918961906,-0.0760311929051637,1.36860803145342
"ajpappas","CSC226-001-STADDON-S16","Ensemble_Immediate",6,5.43200473215029,-0.336548283695365,-1.9116281606209,-0.758851401094014,0.678864223485958,2.13290362205243,-0.095208051864168,1.33763308639981
"thle","CSC226-001-STADDON-S16","Ensemble_Immediate",1,-4.47646890893706,1.18565443716741,-0.679518578235755,2.55960103856578,0.455421506964843,-0.0819024681258954,-0.0878368891363452,-0.280124638955924
"thle","CSC226-001-STADDON-S16","Ensemble_Immediate",2,-4.35982717916844,1.48083481587035,-1.1720991482415,1.50372836625749,0.714786215795789,0.010099189119321,-0.285906161086151,-0.288625786868946
"thle","CSC226-001-STADDON-S16","Ensemble_Immediate",3,-4.13867676564214,2.35487795772766,-1.34194619335907,0.393258993324077,0.897014410234039,0.206026071164051,-0.525320596558777,-0.376348179371369
"thle","CSC226-001-STADDON-S16","Ensemble_Immediate",4,-3.37542482735592,2.88189573346254,-0.822337612322294,-0.766631543320141,1.18327662546332,0.382183964582957,-0.681891309370017,-0.618089543032911
"thle","CSC226-001-STADDON-S16","Ensemble_Immediate",5,0.262278140614273,3.7946303957273,0.507471484133008,-2.00099018187345,1.09652358145859,0.127212821892406,-0.171284642532456,-0.427942595370007
"thle","CSC226-001-STADDON-S16","Ensemble_Immediate",6,1.07766277912936,4.42581075532979,0.44152303079954,-2.39632841507478,1.82718484747617,0.22410339564614,-0.343993063586346,-0.689378416845271
"wktaylo2","CSC226-001-STADDON-S16","Ensemble_Immediate",1,-1.3351720501435,-1.88909563853599,-1.07957397580532,2.17238364213778,1.1977776918957,-1.22478749930655,-0.451012587224838,0.0291586829440129
"wktaylo2","CSC226-001-STADDON-S16","Ensemble_Immediate",2,0.41044141131457,0.422505083001921,-1.27425654950156,1.71980996082232,3.56513265566335,-1.38798711093923,-1.86894827758206,-0.421611603812448
"wktaylo2","CSC226-001-STADDON-S16","Ensemble_Immediate",3,5.06090011361293,0.193624533698691,-1.25561921153773,1.30689900115312,3.8953992470226,-1.53222749967543,-2.29656156203718,-0.71633671504388
"wktaylo2","CSC226-001-STADDON-S16","Ensemble_Immediate",4,8.38531210955373,0.798939470968969,-0.695109638502713,-0.252210624704272,4.50908588477861,-3.00435936522507,-3.48904511990728,-0.487575089816049
"wktaylo2","CSC226-001-STADDON-S16","Ensemble_Immediate",5,10.3385675640159,0.92374353428482,-0.745545426442151,-0.958132186882194,4.79752199881879,-3.43892919634181,-4.01624273515577,-0.522178057940117
"wktaylo2","CSC226-001-STADDON-S16","Ensemble_Immediate",6,11.9500998157492,1.35145437117384,-0.796533655842592,-1.78922941834161,5.08794149934049,-3.50031875029163,-4.315606529048,-0.613709946555102
"pdtrinh","CSC226-001-STADDON-S16","Ensemble_Immediate",1,-3.82948496057342,0.52700301376355,2.07074662988513,1.96141359963556,0.304962398914792,0.402163729535791,-0.450868479996302,0.0659870680867055
"pdtrinh","CSC226-001-STADDON-S16","Ensemble_Immediate",2,-3.8819543872288,0.380181374005393,1.04919700252264,0.749219138274706,0.163210791540702,0.751411398605394,-0.416676345600149,0.0383010777261742
"pdtrinh","CSC226-001-STADDON-S16","Ensemble_Immediate",3,-3.54504119295136,0.385686000811623,0.3068519878801,-0.500983203242191,0.223414303050699,0.909042975436109,-0.475008278307235,-0.0729139729482165
"pdtrinh","CSC226-001-STADDON-S16","Ensemble_Immediate",4,-3.12695169456633,0.250418402385568,0.0299136146537698,-1.28662891377838,0.408149565434009,0.932621335383651,-0.487030579522575,-0.263974098064846
"pdtrinh","CSC226-001-STADDON-S16","Ensemble_Immediate",5,-2.02866077493677,-0.188525306009377,0.122851866811347,-2.07378071376149,0.495434024307474,0.970026037503014,-0.32058923926726,-0.491326367662434
"pdtrinh","CSC226-001-STADDON-S16","Ensemble_Immediate",6,1.00787416588779,-0.293025656137153,0.515217626417419,-2.82485150661707,0.143390554221512,0.976070299853091,-0.202234869491469,-0.427872222232258
"tvbarnet","CSC226-001-STADDON-S16","Ensemble_Immediate",1,-2.41512870198825,0.466727420302981,1.78993536927447,2.41545152623082,0.980924252045503,0.142219520299839,0.488701625288691,0.487953701561804
"tvbarnet","CSC226-001-STADDON-S16","Ensemble_Immediate",2,-2.36196982337346,0.242836950625884,0.953741071509802,1.42250983772397,0.898942187223596,0.797709838743438,0.592084753817508,0.263452637395472
"tvbarnet","CSC226-001-STADDON-S16","Ensemble_Immediate",3,-2.06372599839395,0.102144770143233,0.369963891291476,0.342547845657547,0.961702603188993,1.01464401562872,0.616324130738581,0.0859398262385385
"tvbarnet","CSC226-001-STADDON-S16","Ensemble_Immediate",4,-0.941927067104994,0.28084530251592,0.589285102554472,-0.390850572912574,0.832473409574757,1.21538418259681,0.87837288835506,0.024320673949194
"tvbarnet","CSC226-001-STADDON-S16","Ensemble_Immediate",5,-0.325319246634901,0.375871600806555,0.423241481981451,-1.07550276754054,1.01734718766011,1.29821780255078,0.909871210700011,-0.12685758940859
"tvbarnet","CSC226-001-STADDON-S16","Ensemble_Immediate",6,0.134936633675983,0.489463885461286,0.399616899028753,-1.65094573361435,1.03534875839678,1.36847899304425,0.904676366649396,-0.238288865674098
"ekducket","CSC226-001-STADDON-S16","Ensemble_Immediate",1,-4.97285377809999,3.5045230814572,-0.400306232690674,0.944740885057442,-0.511361718413353,0.179625217940842,-0.516449643751105,0.581343367504997
"ekducket","CSC226-001-STADDON-S16","Ensemble_Immediate",2,-4.80419845059423,4.87725332878392,-0.473314373439116,0.580846949873935,0.177545163604138,0.222843580717031,-0.874028378478392,0.413383974377971
"ekducket","CSC226-001-STADDON-S16","Ensemble_Immediate",3,-3.88493484289327,6.31636091015606,-0.235205784254848,0.59288231205433,1.81455526684185,0.35480320080507,-1.25095929629996,-0.163586345633221
"ekducket","CSC226-001-STADDON-S16","Ensemble_Immediate",4,-3.09579444330154,7.51599360961802,0.340451859277539,-0.207288963839716,2.52767711637711,0.242702294283442,-1.69736793814865,-0.501896642844936
"ekducket","CSC226-001-STADDON-S16","Ensemble_Immediate",5,-2.49921058376676,7.7598335784708,0.369687340178194,-1.11572387685531,2.86925291826958,0.172095132787714,-1.88642970368691,-0.690016629284233
"ekducket","CSC226-001-STADDON-S16","Ensemble_Immediate",6,-1.6822344810847,7.71139578700981,0.508823660434739,-2.20115260109802,3.43010243004198,0.0992078820968602,-2.11165355672575,-1.02186912205824
"bchawkin","CSC226-001-STADDON-S16","Ensemble_Immediate",1,-3.80176125905266,1.10753011207352,1.02635387484853,2.4819860711358,-0.738346543911998,0.265647684971509,0.101053925172924,-0.23723083140004
