"student","course","condition","level","Interaction","hintCount","TotalTime","TotalPSTime","TotalWETime","UseCount","PrepCount","MorphCount","OptionalCount","InterfaceErrorCount","RightApp","WrongApp","WrongSemanticsApp","WrongSyntaxApp","FDActionCount","BDActionCount","DirectProofActionCount","InDirectProofActionCount","actionCount","UseWindowInfo","NonPSelements","AppCount","HoverHintCount","NextStepClickCountWE","PreviousStepClickCountWE","deletedApp","avgstepTime","avgstepTimeWE","avgstepTimePS","stepTimeDeviation","PrightAppRatio","RrightAppRatio","F1Score","AppRatio","hintRatio","BlankRatio"
"yhuang30","CSC226-001-BITZER-F15","RL_base",4,1097,7,11004.3908526013,10786.4938526013,217.897,45,34,93,12,124,113,72,43,29,966,22,955,33,988,0,57,931,406,34,0,1,8.26947759856631,4.63610638297872,8.42922357343311,12.1606902651928,0.121374865735768,1.36144578313253,0.222879684418146,0.942307692307692,0.00708502024291498,0.0576923076923077
"yhuang30","CSC226-001-BITZER-F15","RL_base",5,1191,7,11669.4818526013,11444.8328526013,224.649,52,34,106,12,135,130,75,44,31,1052,22,1041,33,1074,0,66,1008,427,43,0,1,8.14916556836903,3.87325862068966,8.36370069204152,12.0893051265694,0.128968253968254,1.27450980392157,0.234234234234234,0.93854748603352,0.00651769087523277,0.0614525139664804
"yhuang30","CSC226-001-BITZER-F15","RL_base",6,1279,7,12169.0968526013,11942.9078526013,226.189,57,38,121,12,151,148,81,47,34,1127,22,1116,33,1149,0,67,1082,434,44,0,1,7.94643338437979,3.70801639344262,8.15409879518072,11.938598177421,0.136783733826248,1.22314049586777,0.246051537822111,0.941688424717145,0.00609225413402959,0.0583115752828547
"tkalexa2","CSC226-002-BARNES-F15","RL_base",1,173,24,1661.415,1586.291,75.124,11,11,7,1,41,19,11,7,4,137,0,137,0,137,4,42,95,11,6,4,2,9.33379213483146,4.41905882352941,9.85273913043478,24.0080192898817,0.2,1.26666666666667,0.345454545454546,0.693430656934307,0.175182481751825,0.306569343065693
"tkalexa2","CSC226-002-BARNES-F15","RL_base",2,230,24,2084.67,1970.424,114.246,16,14,10,1,56,30,11,7,4,182,0,182,0,182,4,50,132,11,13,4,5,7.21470833333333,4.39407692307692,7.55740186915888,13.7517547021236,0.227272727272727,1,0.37037037037037,0.725274725274725,0.131868131868132,0.274725274725275
"tkalexa2","CSC226-002-BARNES-F15","RL_base",3,331,24,2493.687,2343.952,149.735,24,22,11,4,82,48,13,9,4,260,0,260,0,260,4,59,201,11,22,4,8,6.20667246376812,4.04689189189189,6.46612662337662,12.1615517625516,0.238805970149254,0.923076923076923,0.379446640316206,0.773076923076923,0.0923076923076923,0.226923076923077
"tkalexa2","CSC226-002-BARNES-F15","RL_base",4,421,24,2885.017,2686.217,198.8,32,26,17,4,109,66,13,9,4,326,0,326,0,326,4,66,260,11,29,4,9,5.77201138952164,4.05714285714286,5.98746923076923,11.2994111182217,0.253846153846154,0.942857142857143,0.4,0.797546012269939,0.0736196319018405,0.202453987730061
"tkalexa2","CSC226-002-BARNES-F15","RL_base",5,487,24,3245.211,3017.713,227.498,37,26,29,6,120,84,14,10,4,384,0,384,0,384,4,75,309,11,38,4,9,5.68735559921415,3.79163333333333,5.94068151447661,10.8105045367844,0.271844660194175,0.943820224719101,0.422110552763819,0.8046875,0.0625,0.1953125
"tkalexa2","CSC226-002-BARNES-F15","RL_base",6,744,26,6519.27585260128,6282.05885260128,237.217,51,33,57,11,185,134,18,13,5,579,0,579,0,579,4,80,499,19,39,4,19,6.2241987012987,3.76534920634921,6.44330410183876,11.8265605715552,0.268537074148297,1.24074074074074,0.441515650741351,0.861830742659758,0.0449050086355786,0.138169257340242
"awpoppo","CSC226-002-BARNES-F15","RL_base",1,511,60,1585.675,1543.975,41.7,23,18,31,6,131,36,42,23,19,387,0,387,0,387,11,88,299,29,6,1,14,3.06114864864865,3.79090909090909,3.04531558185404,8.22935403753816,0.120401337792642,2.4,0.229299363057325,0.772609819121447,0.155038759689922,0.227390180878553
"awpoppo","CSC226-002-BARNES-F15","RL_base",2,1134,168,5767.908,5569.672,198.236,54,39,74,22,282,93,96,53,43,862,2,864,0,864,15,212,652,65,11,1,14,3.74264547038328,7.13148148148148,3.66102319357716,8.24142827039705,0.142638036809816,3.1,0.272727272727273,0.75462962962963,0.194444444444444,0.24537037037037
"awpoppo","CSC226-002-BARNES-F15","RL_base",3,1375,168,7665.74692630064,7067.10692630064,598.64,71,52,93,29,333,130,115,68,47,1055,2,1057,0,1057,15,225,832,69,22,3,15,3.87136944045911,7.79811111111111,3.74038102297999,8.18743400671499,0.15625,2.5,0.294117647058824,0.78713339640492,0.158940397350993,0.21286660359508
"awpoppo","CSC226-002-BARNES-F15","RL_base",4,1681,168,9510.23885260128,8845.96385260128,664.275,101,61,119,29,414,179,131,72,59,1286,2,1288,0,1288,15,236,1052,75,30,4,22,3.92116451990632,7.30789473684211,3.80423924894004,7.98874250661557,0.170152091254753,2.55714285714286,0.319073083778966,0.816770186335404,0.130434782608696,0.183229813664596
"awpoppo","CSC226-002-BARNES-F15","RL_base",5,1793,168,9804.75785260128,9107.12085260128,697.637,108,61,132,32,432,198,135,74,61,1383,2,1385,0,1385,15,252,1133,79,41,9,23,3.83818037280702,5.99882666666667,3.74552830188679,7.76904586899627,0.174757281553398,2.2247191011236,0.324058919803601,0.818050541516245,0.12129963898917,0.181949458483755
"awpoppo","CSC226-002-BARNES-F15","RL_base",6,1981,168,10701.4678526013,9989.34085260128,712.127,123,68,152,32,468,229,146,82,64,1538,2,1540,0,1540,15,274,1266,79,42,29,23,3.84476537698413,4.73879591836735,3.79908498435871,7.6970781371338,0.18088467614534,2.12037037037037,0.333333333333333,0.822077922077922,0.109090909090909,0.177922077922078
"wctoohey","CSC226-002-BARNES-F15","RL_base",1,131,1,2988.05685260128,2941.38785260128,46.669,13,15,8,1,46,15,22,19,3,92,1,93,0,93,0,16,77,0,5,0,0,21.4968118892178,5.18544444444444,22.6260604046252,81.1382691367832,0.194805194805195,1,0.326086956521739,0.827956989247312,0.010752688172043,0.172043010752688
"wctoohey","CSC226-002-BARNES-F15","RL_base",2,213,1,3966.42685260128,3855.15485260128,111.272,23,23,15,1,70,33,29,26,3,155,1,156,0,156,0,21,135,0,10,0,0,9.53268859649123,5.5636,9.91433173076923,15.5842969897495,0.244444444444444,1.03125,0.395209580838323,0.865384615384615,0.00641025641025641,0.134615384615385
"wctoohey","CSC226-002-BARNES-F15","RL_base",3,619,9,12514.5265578038,12242.0515578038,272.475,55,46,46,9,183,90,66,52,14,457,2,456,3,459,6,61,398,0,17,0,3,10.2425658914729,5.730225,10.5409024793388,16.755398758971,0.226130653266332,1.57894736842105,0.395604395604396,0.867102396514161,0.0196078431372549,0.132897603485839
"wctoohey","CSC226-002-BARNES-F15","RL_base",4,754,10,15537.0214841045,15197.7544841045,339.267,68,54,61,10,200,119,74,58,16,578,3,545,36,581,6,72,509,0,25,0,3,10.1140789808917,5.10346551724138,10.5138253094911,16.4742577480245,0.233791748526523,1.58666666666667,0.407534246575342,0.876075731497418,0.0172117039586919,0.123924268502582
"wctoohey","CSC226-002-BARNES-F15","RL_base",5,823,12,16117.9284841045,15774.3174841045,343.611,72,54,76,11,212,135,78,61,17,638,3,605,36,641,6,83,558,1,34,0,3,9.8620710955711,4.35282608695652,10.3438681875792,16.1791194349504,0.241935483870968,1.43617021276596,0.414110429447853,0.870514820592824,0.0187207488299532,0.129485179407176
"wctoohey","CSC226-002-BARNES-F15","RL_base",6,904,13,17481.0574841045,17133.7974841045,347.26,75,57,89,11,225,144,88,65,23,706,3,673,36,709,6,92,617,1,35,0,3,9.84642659574468,4.22213888888889,10.3129573732719,16.239372112854,0.233387358184765,1.09923664122137,0.385026737967914,0.870239774330042,0.0183356840620592,0.129760225669958
"rjpatel2","CSC226-002-BARNES-F15","RL_base",1,351,80,6748.83877890192,6713.21177890192,35.627,27,14,16,9,62,27,39,23,16,295,2,284,13,297,8,112,185,11,6,0,11,18.7989938130973,3.95855555555556,19.1806050825769,70.3741437426076,0.145945945945946,1.42105263157895,0.264705882352941,0.622895622895623,0.269360269360269,0.377104377104377
"rjpatel2","CSC226-002-BARNES-F15","RL_base",2,532,97,9547.83870520256,9485.58970520256,62.249,35,23,29,20,83,50,57,34,23,458,4,449,13,462,8,137,325,24,12,0,11,9.49271297989031,3.27626315789474,9.71641098484849,14.8402576693329,0.153846153846154,1.66666666666667,0.28169014084507,0.703463203463203,0.20995670995671,0.296536796536797
"rjpatel2","CSC226-002-BARNES-F15","RL_base",3,713,102,13709.7186315032,13638.2916315032,71.427,45,38,54,27,102,83,81,51,30,627,4,618,13,631,8,152,479,28,21,0,11,10.4314510869565,2.3809,10.7735424929178,15.5090395924634,0.173277661795407,1.59615384615385,0.312617702448211,0.759112519809826,0.161648177496038,0.240887480190174
"rjpatel2","CSC226-002-BARNES-F15","RL_base",4,857,106,16060.0055578038,15981.3485578038,78.657,56,45,71,31,120,112,91,56,35,757,4,748,13,761,8,164,597,28,28,0,12,10.3163295711061,2.01684615384615,10.6984781582054,15.4885456623338,0.187604690117253,1.6,0.335832083958021,0.784494086727989,0.139290407358738,0.215505913272011
"rjpatel2","CSC226-002-BARNES-F15","RL_base",5,993,106,17033.5595578038,16864.3495578038,169.21,63,51,92,34,144,138,102,62,40,872,4,863,13,876,8,175,701,28,37,0,12,9.87764946445959,3.3842,10.2099651995906,14.9703664765532,0.196861626248217,1.55056179775281,0.349367088607595,0.800228310502283,0.121004566210046,0.199771689497717
"rjpatel2","CSC226-002-BARNES-F15","RL_base",6,1122,106,18475.8605578038,18306.6505578038,169.21,73,62,116,38,158,162,127,77,50,989,4,980,13,993,8,175,818,34,37,0,12,9.71227955133736,3.3842,9.99758521190262,14.7326831510844,0.198044009779951,1.58823529411765,0.352173913043478,0.823766364551863,0.1067472306143,0.176233635448137
"nkblankl","CSC226-002-BARNES-F15","RL_base",1,1423,67,4079.559,3993.644,85.915,100,99,88,112,184,64,336,181,155,1245,4,730,519,1249,1,80,1169,300,5,0,38,2.84686601535241,9.54611111111111,2.80452528089888,9.98554600049902,0.0547476475620188,4.26666666666667,0.108108108108108,0.935948759007206,0.0536429143314652,0.0640512409927942
"nkblankl","CSC226-002-BARNES-F15","RL_base",2,2350,228,9251.79192630064,8660.75392630064,591.038,158,157,159,138,315,111,502,274,228,2044,4,1529,519,2048,1,246,1802,397,10,0,69,3.09561014799154,9.9321875,3.04904342273308,6.77413822325379,0.0615982241953385,3.7,0.12117903930131,0.8798828125,0.111328125,0.1201171875
"nkblankl","CSC226-002-BARNES-F15","RL_base",3,4803,264,19609.5447052025,18944.1197052025,665.425,387,293,336,225,818,330,915,407,508,3997,9,3057,949,4006,1,315,3691,656,23,0,127,2.98514191008908,7.06975757575758,2.95702503128911,6.37653796342852,0.0894066648604714,6.11111111111111,0.176234979973298,0.921367948077883,0.0659011482775836,0.0786320519221168
"nkblankl","CSC226-002-BARNES-F15","RL_base",4,6324,264,24600.0086315032,23855.5786315032,744.43,549,365,424,271,1191,476,1139,488,651,5152,9,4083,1078,5161,1,336,4825,743,29,0,172,2.90669572057898,7.61724390243903,2.87611258907363,6.20518987397428,0.0986528497409326,5.40909090909091,0.193771626297578,0.934896337919008,0.0511528773493509,0.0651036620809921
"nkblankl","CSC226-002-BARNES-F15","RL_base",5,6424,264,24782.0026315032,24023.1936315032,758.809,557,369,438,273,1218,493,1150,493,657,5229,10,4161,1078,5239,1,341,4898,745,34,0,172,2.88741519653358,6.80595833333333,2.85809027128157,6.16017797504777,0.100653327888934,4.65094339622642,0.197042366107114,0.93491124260355,0.0503912960488643,0.0650887573964497
"nkblankl","CSC226-002-BARNES-F15","RL_base",6,6779,264,25401.8336315032,24636.8586315032,764.975,594,384,471,287,1307,542,1200,512,688,5498,10,4430,1078,5508,1,343,5165,761,35,0,176,2.82650315203049,6.52650980392157,2.79863013293944,6.02309188900511,0.104937076476283,4.336,0.204914933837429,0.937726942628903,0.0479302832244009,0.0622730573710966
"jmreesjo","CSC226-001-BITZER-F15","RL_base",1,114,1,1172.756,1120.794,51.962,15,6,0,1,29,11,11,10,1,90,0,90,0,90,2,12,78,27,5,0,0,9.85509243697479,7.42314285714286,10.0070892857143,36.4786035481444,0.141025641025641,0.733333333333333,0.236559139784946,0.866666666666667,0.0111111111111111,0.133333333333333
"jmreesjo","CSC226-001-BITZER-F15","RL_base",2,214,2,1578.5,1477.721,100.779,21,12,0,1,52,20,14,11,3,172,0,172,0,172,2,22,150,47,14,0,1,4.72422123893805,3.73255555555556,4.85876884422111,9.61502914005824,0.133333333333333,0.666666666666667,0.222222222222222,0.872093023255814,0.0116279069767442,0.127906976744186
"jmreesjo","CSC226-001-BITZER-F15","RL_base",3,388,2,2381.053,1948.362,432.691,34,26,7,8,74,35,40,29,11,329,0,329,0,329,2,39,290,102,28,3,1,4.14945812807882,5.11839583333333,4.01954469273743,8.2227116435101,0.120689655172414,0.673076923076923,0.204678362573099,0.881458966565349,0.0060790273556231,0.11854103343465
"jmreesjo","CSC226-001-BITZER-F15","RL_base",4,1132,2,7140.55692630064,6685.97992630064,454.577,70,54,29,26,360,87,92,67,25,798,0,798,0,798,2,59,739,224,35,3,14,3.98355938037866,4.61325862068966,3.95047735507246,7.59235363776597,0.117726657645467,0.852941176470588,0.206896551724138,0.926065162907268,0.0025062656641604,0.0739348370927318
"jmreesjo","CSC226-001-BITZER-F15","RL_base",5,1484,75,8992.58892630064,8469.77792630064,522.811,84,62,54,34,468,109,125,89,36,1030,15,1041,4,1045,2,148,897,254,44,3,15,3.9027187088274,4.36107792207792,3.87822623178348,7.50182449822494,0.121516164994426,0.900826446280992,0.214145383104126,0.858373205741627,0.0717703349282297,0.141626794258373
"jmreesjo","CSC226-001-BITZER-F15","RL_base",6,1563,75,9182.66892630064,8654.68392630064,527.985,90,68,59,35,493,125,127,91,36,1087,15,1098,4,1102,2,149,953,255,45,3,17,3.82017676452217,4.2622125,3.79692702169625,7.33311504115814,0.131164742917104,0.892857142857143,0.228728270814273,0.864791288566243,0.0680580762250454,0.135208711433757
"jkburney","CSC226-001-BITZER-F15","RL_base",1,677,45,4430.79,4365.276,65.514,53,60,10,18,46,48,93,71,22,637,0,636,1,637,0,60,577,93,5,0,20,6.48724743777452,7.27933333333333,6.4766706231454,13.358533549688,0.0831889081455806,2.52631578947368,0.161073825503356,0.905808477237049,0.0706436420722135,0.0941915227629513
"jkburney","CSC226-001-BITZER-F15","RL_base",2,1254,50,8270.173,8152.224,117.949,94,90,72,42,77,130,168,128,40,1185,2,1186,1,1187,0,76,1111,182,12,0,26,5.98078988941548,6.55272222222222,5.97254086538462,9.55796144835858,0.117011701170117,4.33333333333333,0.227870289219982,0.935973041280539,0.04212299915754,0.0640269587194608
"jkburney","CSC226-001-BITZER-F15","RL_base",3,1471,50,9276.454,9109.229,167.225,108,98,97,45,112,168,180,135,45,1372,2,1373,1,1374,0,81,1293,204,17,0,35,5.74374278038952,6.689,5.72760109289618,9.28914965083139,0.129930394431555,3.36,0.250186150409531,0.941048034934498,0.0363901018922853,0.0589519650655022
"jkburney","CSC226-001-BITZER-F15","RL_base",4,1638,50,10166.904,9947.912,218.992,126,103,111,45,126,193,192,139,53,1528,2,1529,1,1530,0,88,1442,215,24,0,44,5.56187289156627,6.25691428571429,5.54690276923077,9.01804743057078,0.133841886269071,2.83823529411765,0.255629139072848,0.942483660130719,0.0326797385620915,0.057516339869281
"jkburney","CSC226-001-BITZER-F15","RL_base",5,1800,50,10663.373,10401.615,261.758,135,103,133,50,139,219,202,146,56,1680,2,1681,1,1682,0,97,1585,226,33,0,53,5.329,5.69039130434783,5.3196606741573,8.68792628756035,0.138170347003155,2.51724137931034,0.261961722488038,0.942330558858502,0.0297265160523187,0.0576694411414982
"jkburney","CSC226-001-BITZER-F15","RL_base",6,1906,50,11259.56,10977.082,282.478,144,107,150,52,149,240,213,151,62,1779,2,1780,1,1781,0,102,1679,232,34,4,58,5.29887758264463,5.32977358490566,5.29800796601168,8.76842283191034,0.142942227516379,2.26415094339623,0.26890756302521,0.942728804042673,0.0280741156653565,0.0572711959573273
"rrichar3","CSC226-001-BITZER-F15","RL_base",1,210,7,1135.19,1071.613,63.577,12,14,13,12,33,33,18,11,7,182,0,182,0,182,0,15,167,0,5,0,16,5.27995348837209,9.08242857142857,5.15198557692308,7.66159737203215,0.197604790419162,1.73684210526316,0.35483870967742,0.917582417582418,0.0384615384615385,0.0824175824175824
"rrichar3","CSC226-001-BITZER-F15","RL_base",2,254,7,1396.586,1295.104,101.482,21,17,13,12,42,41,22,13,9,220,0,220,0,220,0,21,199,0,11,0,16,5.27768045112782,6.6794375,5.187968,7.81310671759461,0.206030150753769,1.36666666666667,0.358078602620087,0.904545454545455,0.0318181818181818,0.0954545454545455
"rrichar3","CSC226-001-BITZER-F15","RL_base",3,363,7,2114.984,1984.068,130.916,27,32,21,15,53,65,30,20,10,321,0,321,0,321,0,30,291,0,20,0,22,5.56989182058047,4.86803571428571,5.62588034188034,8.56905510194199,0.223367697594502,1.25,0.379008746355685,0.906542056074766,0.0218068535825545,0.0934579439252336
"rrichar3","CSC226-001-BITZER-F15","RL_base",4,859,7,6956.73,6760.055,196.675,77,50,61,28,134,159,57,34,23,741,0,741,0,741,0,42,699,18,27,0,54,6.62043359818388,5.31747368421053,6.67916725978648,11.0065215360323,0.227467811158798,2.27142857142857,0.413524057217165,0.94331983805668,0.00944669365721997,0.0566801619433198
"rrichar3","CSC226-001-BITZER-F15","RL_base",5,1135,7,9082.167,8885.492,196.675,106,58,84,36,164,215,69,41,28,992,0,992,0,992,0,42,950,38,27,0,84,6.37490197764402,5.31747368421053,6.41061955555556,10.6182950113167,0.226315789473684,2.41573033707865,0.41385948026949,0.957661290322581,0.00705645161290323,0.0423387096774194
"rrichar3","CSC226-001-BITZER-F15","RL_base",6,1253,7,9583.717,9382.251,201.466,124,70,89,37,187,231,89,59,30,1090,0,1090,0,1090,0,43,1047,38,28,0,86,6.16427937743191,5.04524390243902,6.20116077170418,10.2983072652055,0.220630372492837,2.13888888888889,0.4,0.960550458715596,0.00642201834862385,0.0394495412844037
"agescoba","CSC226-002-BARNES-F15","RL_base",1,165,1,881.914,710.494,171.42,13,18,2,3,53,12,24,14,10,118,0,118,0,118,4,18,100,5,9,1,1,5.1573918128655,10.0835294117647,4.6135974025974,10.593199062336,0.12,0.8,0.208695652173913,0.847457627118644,0.00847457627118644,0.152542372881356
"agescoba","CSC226-002-BARNES-F15","RL_base",2,257,1,1418.183,1170.342,247.841,20,24,7,3,78,26,28,16,12,188,0,188,0,188,4,23,165,5,14,1,6,4.9214776119403,9.29532,4.47149382716049,9.6199629681647,0.157575757575758,0.866666666666667,0.266666666666667,0.877659574468085,0.00531914893617021,0.122340425531915
"agescoba","CSC226-002-BARNES-F15","RL_base",3,350,1,1895.51,1635.227,260.283,28,32,8,6,101,41,33,18,15,262,0,262,0,262,4,33,229,5,24,1,6,4.78209016393443,6.44276315789474,4.58969512195122,9.69998117213603,0.179039301310044,0.788461538461538,0.291814946619217,0.874045801526718,0.00381679389312977,0.125954198473282
"agescoba","CSC226-002-BARNES-F15","RL_base",4,449,1,2385.637,2050.348,335.289,40,36,8,8,126,57,35,18,17,340,0,340,0,340,4,42,298,10,32,2,10,4.66536170212766,6.52716326530612,4.4486674584323,9.75653658800019,0.191275167785235,0.814285714285714,0.309782608695652,0.876470588235294,0.00294117647058824,0.123529411764706
"agescoba","CSC226-002-BARNES-F15","RL_base",5,533,1,2958.071,2593.258,364.813,45,36,22,9,145,73,39,21,18,408,0,408,0,408,4,51,357,10,41,2,13,4.78990681003584,5.82258333333333,4.66548795180723,9.73393430684856,0.204481792717087,0.820224719101124,0.327354260089686,0.875,0.00245098039215686,0.125
"agescoba","CSC226-002-BARNES-F15","RL_base",6,617,1,3258.842,2888.278,370.564,52,42,31,10,173,87,48,28,20,466,1,467,0,467,4,52,415,12,42,2,13,4.60482043343653,5.63660317460317,4.49332418524871,9.19953723567939,0.209638554216867,0.805555555555556,0.332695984703633,0.88865096359743,0.00214132762312634,0.11134903640257
"gwaugsbu","CSC226-001-BITZER-F15","RL_base",1,119,2,846.835,648.882,197.953,6,9,4,0,22,14,5,3,2,102,0,102,0,102,0,7,95,34,5,0,1,6.82931451612903,28.279,5.546,8.08847553067056,0.147368421052632,0.933333333333333,0.254545454545455,0.931372549019608,0.0196078431372549,0.0686274509803922
"gwaugsbu","CSC226-001-BITZER-F15","RL_base",2,385,4,2146.735,1851.031,295.704,14,23,22,1,60,29,31,16,15,333,0,333,0,333,0,16,317,129,12,0,2,5.23032658227848,14.453625,4.84095250659631,7.36613900043869,0.0914826498422713,0.966666666666667,0.167146974063401,0.951951951951952,0.012012012012012,0.048048048048048
"gwaugsbu","CSC226-001-BITZER-F15","RL_base",3,739,4,4254.474,3895.247,359.227,20,40,54,6,103,54,66,26,40,647,0,647,0,647,0,25,622,244,21,0,7,5.34143559096946,10.9178148148148,5.13404958677686,7.87652445892409,0.0868167202572347,1.03846153846154,0.160237388724036,0.961360123647604,0.00618238021638331,0.0386398763523957
"gwaugsbu","CSC226-001-BITZER-F15","RL_base",4,1508,4,10504.1047052026,10112.7587052026,391.346,63,57,132,13,218,138,127,46,81,1304,0,1304,0,1304,0,35,1269,402,28,0,35,5.12172804718218,6.95531914893617,5.06345977011494,8.56369115491754,0.108747044917258,1.97142857142857,0.206123973114264,0.973159509202454,0.00306748466257669,0.026840490797546
"gwaugsbu","CSC226-001-BITZER-F15","RL_base",5,1799,4,13386.0246315032,12809.8486315032,576.176,73,66,163,16,258,172,146,50,96,1560,0,1560,0,1560,0,52,1508,470,42,0,37,5.2808096544158,7.25802941176471,5.20419943019943,9.06558891628032,0.114058355437666,1.66990291262136,0.213531967721912,0.966666666666667,0.00256410256410256,0.0333333333333333
"gwaugsbu","CSC226-001-BITZER-F15","RL_base",6,1925,4,14143.4686315032,13495.1316315032,648.337,81,76,174,17,276,192,156,53,103,1671,0,1671,0,1671,0,60,1611,486,50,0,37,5.24151254480287,7.25265384615385,5.15784906666667,9.08433285858826,0.119180633147114,1.57377049180328,0.221581073283324,0.964093357271095,0.00239377618192699,0.0359066427289048
"tcunnin","CSC226-001-BITZER-F15","RL_base",1,307,10,4214.22785260128,3934.63185260128,279.596,23,20,12,2,32,27,30,20,10,281,0,281,0,281,0,18,263,74,5,0,2,13.4639867495249,23.2996666666667,13.0718666199378,56.400475144325,0.102661596958175,1.8,0.194244604316547,0.935943060498221,0.0355871886120996,0.0640569395017794
"tcunnin","CSC226-001-BITZER-F15","RL_base",2,534,14,6071.20885260128,5640.46085260128,430.748,35,33,17,10,57,49,46,33,13,485,1,486,0,486,0,29,457,133,12,0,7,7.51849908256881,12.4311428571429,7.32161832061069,11.9071300930127,0.107221006564551,1.63333333333333,0.201232032854209,0.940329218106996,0.0288065843621399,0.0596707818930041
"tcunnin","CSC226-001-BITZER-F15","RL_base",3,973,15,11940.3106315032,11452.5656315032,487.745,77,59,44,24,80,99,105,82,23,904,1,905,0,905,0,40,865,261,21,0,17,8.07955465587045,9.93909375,8.01731066945607,12.4405054242091,0.114450867052023,1.90384615384615,0.215921483097056,0.955801104972376,0.0165745856353591,0.0441988950276243
"tcunnin","CSC226-001-BITZER-F15","RL_base",4,1143,16,14081.6876315032,13457.5186315032,624.169,85,64,61,25,93,125,110,85,25,1064,1,1065,0,1065,0,48,1017,318,28,0,23,8.21077194492255,10.4868333333333,8.12541964285714,12.7523648090348,0.12291052114061,1.78571428571429,0.229990800367985,0.954929577464789,0.0150234741784038,0.0450704225352113
"tcunnin","CSC226-001-BITZER-F15","RL_base",5,1486,17,18943.1074104051,18271.9414104051,671.166,118,67,89,28,121,173,129,102,27,1383,1,1384,0,1384,0,60,1324,392,37,0,40,7.9500821192053,9.19705660377359,7.90472203157172,12.351887906715,0.130664652567976,1.9438202247191,0.244869072894551,0.956647398843931,0.0122832369942197,0.0433526011560694
"tcunnin","CSC226-001-BITZER-F15","RL_base",6,1600,17,19826.7054104051,19114.3354104051,712.37,125,73,103,30,134,196,135,104,31,1487,1,1488,0,1488,0,61,1427,404,38,0,43,7.87562837837838,9.44014285714286,7.81989503816794,12.2815624394208,0.137351086194814,1.81481481481481,0.255374592833876,0.959005376344086,0.0114247311827957,0.040994623655914
"eli4","CSC226-002-BARNES-F15","RL_base",1,99,0,1051.908,936.585,115.323,9,9,0,0,37,11,7,4,3,68,0,68,0,68,0,8,60,1,6,1,0,10.0181714285714,7.6882,10.4065,52.2456016708204,0.183333333333333,0.733333333333333,0.293333333333333,0.882352941176471,0,0.117647058823529
"eli4","CSC226-002-BARNES-F15","RL_base",2,667,8,4007.091,3882.521,124.57,41,30,43,5,203,62,57,24,33,476,1,300,177,477,0,37,440,18,13,1,15,4.75836803519062,5.19041666666667,4.7426094224924,9.20451752448098,0.140909090909091,1.63157894736842,0.259414225941423,0.922431865828092,0.0167714884696017,0.0775681341719078
"eli4","CSC226-002-BARNES-F15","RL_base",3,962,8,5538.81,5405.812,132.998,54,47,63,5,308,98,71,27,44,676,1,431,246,677,0,51,626,21,19,1,17,4.52703441295547,4.03024242424242,4.54420104712042,8.81685565620997,0.156549520766773,1.58064516129032,0.284883720930233,0.92466765140325,0.0118168389955687,0.0753323485967504
"eli4","CSC226-002-BARNES-F15","RL_base",4,1500,8,6954.169,6814.662,139.507,84,58,77,5,561,133,91,37,54,964,1,593,372,965,0,61,904,28,26,1,24,3.81077581699346,3.32159523809524,3.82458333333333,7.85248619584411,0.14712389380531,1.6625,0.270325203252033,0.936787564766839,0.00829015544041451,0.0632124352331606
"eli4","CSC226-002-BARNES-F15","RL_base",5,1909,8,7809.677,7650.591,159.086,93,67,89,5,797,157,97,40,57,1141,1,621,521,1142,0,74,1068,31,36,1,28,3.43988991769547,2.74286206896552,3.46132555673383,7.25893474773465,0.147003745318352,1.58585858585859,0.269065981148243,0.935201401050788,0.00700525394045534,0.0647985989492119
"eli4","CSC226-002-BARNES-F15","RL_base",6,2639,50,10638.2979263006,10473.4979263006,164.8,114,92,125,24,1114,218,137,56,81,1564,1,954,611,1565,0,143,1422,72,37,1,38,3.29231247672253,2.61587301587302,3.30856559877956,7.27193647428269,0.153305203938115,1.45333333333333,0.27735368956743,0.908626198083067,0.0319488817891374,0.0913738019169329
"btnguye3","CSC226-002-BARNES-F15","RL_base",1,413,62,3778.516,3681.64,96.876,42,22,8,11,80,24,59,42,17,339,1,273,67,340,0,88,252,0,5,3,10,8.99646666666667,8.073,9.02362745098039,26.600312432216,0.0952380952380952,1.6,0.179775280898876,0.741176470588235,0.182352941176471,0.258823529411765
"btnguye3","CSC226-002-BARNES-F15","RL_base",2,669,75,5260.709,5096.096,164.613,59,36,29,12,137,48,88,61,27,543,1,442,102,544,0,131,413,0,13,7,10,6.313,4.99944444444444,6.36706402439024,12.8869186332202,0.116222760290557,1.6,0.216704288939052,0.759191176470588,0.137867647058824,0.240808823529412
"btnguye3","CSC226-002-BARNES-F15","RL_base",3,755,75,5725.289,5486.474,238.815,69,47,31,12,149,65,94,65,29,620,1,519,102,621,0,139,482,0,21,7,10,6.17739068564036,5.6537027027027,6.20371739130435,12.4330235593134,0.134854771784232,1.25,0.243445692883895,0.776167471819646,0.120772946859903,0.223832528180354
"btnguye3","CSC226-002-BARNES-F15","RL_base",4,1058,86,7312.16,6941.337,370.823,95,59,58,12,196,96,128,80,48,879,1,736,144,880,4,190,690,0,42,7,10,5.87617314814815,5.09246268656716,5.92800789733465,11.5653036499639,0.139130434782609,0.979591836734694,0.243654822335025,0.784090909090909,0.0977272727272727,0.215909090909091
