student,course,currLevel,Interaction,hintCount,TotalTime,TotalPSTime,TotalWETime,avgstepTime,avgstepTimeWE,avgstepTimePS,stepTimeDeviation,UseCount,PrepCount,MorphCount,OptionalCount,InterfaceErrorCount,RightApp,WrongApp,WrongSemanticsApp,WrongSyntaxApp,PrightAppRatio,RrightAppRatio,F1Score,FDActionCount,BDActionCount,DirectProofActionCount,InDirectProofActionCount,actionCount,UseWindowInfo,NonPSelements,AppCount,AppRatio,hintRatio,BlankRatio,HoverHintCount,NextStepClickCountWE,PreviousStepClickCountWE,deletedApp
wehiggin,CSC226-002-BARNES-F15,1,35,0,82.816,82.816,0,2.300444444,0,2.300444444,48.49676062,5,5,0,0,7,4,6,5,1,0.137931034,1,0.242424242,29,0,29,0,29,0,0,29,1,0,0,7,0,0,0
wehiggin,CSC226-002-BARNES-F15,2,109,12,431.134,431.134,0,3.955357798,0,3.955357798,37.03247838,12,3,0,0,17,4,11,11,0,0.05,0.666666667,0.093023256,92,0,92,0,92,0,12,80,0.869565217,0.130434783,0.130434783,44,0,0,0
wehiggin,CSC226-002-BARNES-F15,2,7,0,22.467,0,22.467,3.209571429,3.209571429,0,36.96309795,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,5,0,5,0,5,0,5,0,0,0,1,0,5,0,0
wehiggin,CSC226-002-BARNES-F15,2,15,0,30.09,30.09,0,1.880625,0,1.880625,35.83069087,2,2,0,0,3,4,0,0,0,0.307692308,0.8,0.444444444,13,0,13,0,13,0,0,13,1,0,0,0,0,0,0
wehiggin,CSC226-002-BARNES-F15,2,65,13,124.443,124.443,0,1.8855,0,1.8855,32.21678838,5,1,0,2,9,1,7,4,3,0.023255814,0.166666667,0.040816327,57,0,57,0,57,0,14,43,0.754385965,0.228070175,0.245614035,14,0,0,0
wehiggin,CSC226-002-BARNES-F15,2,16,2,66.551,66.551,0,4.1594375,0,4.1594375,31.35592569,2,0,0,0,3,1,1,1,0,0.1,0.25,0.142857143,13,0,13,0,13,0,3,10,0.769230769,0.153846154,0.230769231,3,0,0,0
wehiggin,CSC226-002-BARNES-F15,2,11,3,25.416,25.416,0,2.310545455,0,2.310545455,30.86872628,0,0,0,0,4,0,0,0,0,0,0,0.320891333,7,0,7,0,7,0,3,4,0.571428571,0.428571429,0.428571429,0,0,0,0
wehiggin,CSC226-002-BARNES-F15,2,7,0,11.147,0,11.147,1.592428571,1.592428571,0,30.82874681,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,5,0,5,0,5,0,5,0,0,0,1,0,5,0,0
wehiggin,CSC226-002-BARNES-F15,2,31,0,65.961,65.961,0,2.06128125,0,2.06128125,29.57850819,5,5,0,0,3,5,5,3,2,0.172413793,1.25,0.303030303,29,0,29,0,29,0,0,29,1,0,0,6,0,0,0
wehiggin,CSC226-002-BARNES-F15,2,18,0,20.778,20.778,0,1.093578947,0,1.093578947,28.89352794,2,3,0,0,6,4,1,1,0,0.307692308,1,0.470588235,13,0,13,0,13,0,0,13,1,0,0,0,0,0,0
wehiggin,CSC226-002-BARNES-F15,3,13,0,33.11,0,33.11,2.546923077,2.546923077,0,28.86071289,0,0,0,0,4,0,0,0,0,0,0,0.320891333,9,0,9,0,9,0,8,1,0.111111111,0,0.888888889,0,8,0,0
wehiggin,CSC226-002-BARNES-F15,3,37,0,85.934,85.934,0,2.261421053,0,2.261421053,27.65263865,5,5,0,0,5,8,2,1,1,0.242424242,1,0.390243902,33,0,33,0,33,0,0,33,1,0,0,0,0,0,0
wehiggin,CSC226-002-BARNES-F15,3,100,0,195.159,195.159,0,1.932267327,0,1.932267327,25.09728444,6,20,0,0,28,20,6,6,0,0.277777778,2.857142857,0.506329114,73,0,73,0,73,0,1,72,0.98630137,0,0.01369863,1,0,0,0
wehiggin,CSC226-002-BARNES-F15,4,26,0,56.929,56.929,0,2.108481481,0,2.108481481,24.51127465,4,2,0,0,8,6,0,0,0,0.315789474,1,0.48,19,0,19,0,19,0,0,19,1,0,0,1,0,0,0
wehiggin,CSC226-002-BARNES-F15,4,10,0,5.371,0,5.371,0.5371,0.5371,0,24.49132163,0,0,0,0,3,0,0,0,0,0.168442904,0,0.320891333,7,0,7,0,7,0,7,0,0,0,1,0,7,0,0
wehiggin,CSC226-002-BARNES-F15,4,81,0,228.35,228.35,0,2.784756098,0,2.784756098,23.00158087,8,2,0,2,21,7,5,5,0,0.114754098,1.166666667,0.208955224,61,0,61,0,61,0,0,61,1,0,0,19,0,0,0
wehiggin,CSC226-002-BARNES-F15,5,93,0,223.533,223.533,0,2.378010638,0,2.378010638,21.58784744,6,6,7,0,25,13,6,3,3,0.191176471,2.6,0.356164384,69,0,11,58,69,0,1,68,0.985507246,0,0.014492754,4,0,0,0
wehiggin,CSC226-002-BARNES-F15,5,11,0,606.4439263,0.001,606.4429263,50.53699386,55.13117512,0.001,21.56083446,0,0,0,0,4,0,0,0,0,0.168442904,0,0.320891333,8,0,8,0,8,0,8,0,0,0,1,0,8,0,0
wehiggin,CSC226-002-BARNES-F15,5,64,0,161.753,161.753,0,2.527390625,0,2.527390625,20.73227673,4,3,3,0,16,9,2,2,0,0.2,1.5,0.352941176,48,0,4,44,48,0,3,45,0.9375,0,0.0625,5,0,0,0
wehiggin,CSC226-002-BARNES-F15,5,8,0,15.538,0,15.538,1.94225,1.94225,0,20.72032005,0,0,0,0,3,0,0,0,0,0.168442904,0,0.320891333,5,0,5,0,5,0,5,0,0,0,1,0,5,0,0
wehiggin,CSC226-002-BARNES-F15,5,20,0,45.596,45.596,0,2.171238095,0,2.171238095,20.45838784,1,1,2,0,5,4,0,0,0,0.25,1,0.4,16,0,16,0,16,0,0,16,1,0,0,4,0,0,0
wehiggin,CSC226-002-BARNES-F15,5,22,0,35.446,35.446,0,1.541130435,0,1.541130435,20.18421914,1,3,3,0,6,6,1,1,0,0.352941176,1.2,0.545454545,17,0,17,0,17,0,0,17,1,0,0,0,0,0,0
wehiggin,CSC226-002-BARNES-F15,6,12,0,37.867,0,37.867,3.155583333,3.155583333,0,20.17317313,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,10,0,10,0,10,0,10,0,0,0,1,0,9,1,0
wehiggin,CSC226-002-BARNES-F15,6,55,0,188.969,188.969,0,3.374446429,0,3.374446429,19.57908397,3,1,3,3,11,9,1,0,1,0.2,1.5,0.352941176,45,0,45,0,45,0,0,45,1,0,0,10,0,0,0
wehiggin,CSC226-002-BARNES-F15,6,65,0,237.114,237.114,0,3.592636364,0,3.592636364,8.201037103,5,4,5,2,12,12,4,4,0,0.222222222,2,0.4,54,0,54,0,54,0,0,54,1,0,0,6,0,0,0
jtcasper,CSC226-001-BITZER-F15,1,47,0,278.287,278.287,0,5.797645833,0,5.797645833,15.18616717,2,3,0,0,29,4,1,1,0,0.307692308,1,0.470588235,19,0,19,0,19,0,6,13,0.684210526,0,0.315789474,0,0,0,0
jtcasper,CSC226-001-BITZER-F15,1,41,10,279.503,279.503,0,6.654833333,0,6.654833333,17.80353023,3,1,0,0,17,3,1,1,0,0.2,1,0.333333333,25,0,25,0,25,0,10,15,0.6,0.4,0.4,0,0,0,0
jtcasper,CSC226-001-BITZER-F15,1,11,0,84.204,0,84.204,7.654909091,7.654909091,0,17.71813411,0,0,0,0,4,0,0,0,0,0.168442904,0,0.320891333,7,0,7,0,7,0,7,0,0,0,1,0,6,1,0
jtcasper,CSC226-001-BITZER-F15,1,16,0,46.027,46.027,0,2.707470588,0,2.707470588,16.34631489,2,3,0,0,4,4,1,1,0,0.307692308,1,0.470588235,13,0,13,0,13,0,0,13,1,0,0,0,0,0,0
jtcasper,CSC226-001-BITZER-F15,2,9,0,68.52,0,68.52,7.613333333,7.613333333,0,16.28066705,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,7,0,7,0,7,0,7,0,0,0,1,0,7,0,0
jtcasper,CSC226-001-BITZER-F15,2,92,4,580.454,580.454,0,6.24144086,0,6.24144086,14.16342393,3,1,7,0,38,6,5,3,2,0.136363636,1.5,0.25,55,0,55,0,55,0,11,44,0.8,0.072727273,0.2,3,0,0,1
jtcasper,CSC226-001-BITZER-F15,2,19,0,89.069,89.069,0,4.45345,0,4.45345,13.76974425,2,2,0,0,7,4,0,0,0,0.307692308,0.8,0.444444444,13,0,13,0,13,0,0,13,1,0,0,0,0,0,0
jtcasper,CSC226-001-BITZER-F15,3,103,0,782.495,782.495,0,7.597038835,0,7.597038835,13.52588314,3,3,15,1,17,11,11,7,4,0.127906977,1.571428571,0.23655914,86,0,86,0,86,0,0,86,1,0,0,0,0,0,2
jtcasper,CSC226-001-BITZER-F15,3,11,0,40.552,0,40.552,3.686545455,3.686545455,0,13.5096957,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,9,0,9,0,9,0,9,0,0,0,1,0,9,0,0
jtcasper,CSC226-001-BITZER-F15,3,24,0,84.824,84.824,0,3.39296,0,3.39296,13.0930117,3,4,0,0,3,7,0,0,0,0.318181818,1,0.482758621,22,0,22,0,22,0,0,22,1,0,0,0,0,0,0
jtcasper,CSC226-001-BITZER-F15,3,13,0,666.8619263,666.8619263,0,51.29707125,0,51.29707125,33.3093906,0,0,0,0,6,0,0,0,0,0,0,0.320891333,7,0,7,0,7,0,1,6,0.857142857,0,0.142857143,4,0,0,0
jtcasper,CSC226-001-BITZER-F15,3,7,0,24.488,0,24.488,3.498285714,3.498285714,0,33.3093906,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,5,0,5,0,5,0,5,0,0,0,1,0,5,0,0
jtcasper,CSC226-001-BITZER-F15,3,2,0,5.306,0,5.306,2.653,2.653,0,33.26692074,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,0,0,0,0,0,0,0,0,0.691258015,0.023168692,0.30849568,0,0,0,0
jtcasper,CSC226-001-BITZER-F15,3,107,0,643.867,643.867,0,5.961731481,0,5.961731481,29.85977616,12,3,9,1,25,12,13,12,1,0.144578313,2.4,0.272727273,83,0,83,0,83,0,0,83,1,0,0,8,0,0,3
jtcasper,CSC226-001-BITZER-F15,4,42,0,113.829,0,113.829,2.710214286,2.710214286,0,29.82964352,0,0,0,0,27,0,0,0,0,0.168442904,0,0.320891333,15,0,15,0,15,0,15,0,0,0,1,0,11,4,0
jtcasper,CSC226-001-BITZER-F15,4,89,11,438.869,438.869,0,4.93111236,0,4.93111236,27.76309787,5,3,4,0,32,10,2,1,1,0.217391304,1.666666667,0.384615385,57,0,57,0,57,0,11,46,0.807017544,0.192982456,0.192982456,0,0,0,2
jtcasper,CSC226-001-BITZER-F15,4,134,0,1000.972926,1000.972926,0,7.469947211,0,7.469947211,33.51359377,5,5,18,0,40,16,12,6,6,0.170212766,2.666666667,0.32,94,0,94,0,94,0,0,94,1,0,0,0,0,0,8
jtcasper,CSC226-001-BITZER-F15,4,106,4,1760.417853,1760.417853,0,16.4525033,0,16.4525033,43.05631846,5,4,13,0,19,16,6,3,3,0.19047619,2.666666667,0.355555556,88,0,88,0,88,0,4,84,0.954545455,0.045454545,0.045454545,0,0,0,5
jtcasper,CSC226-001-BITZER-F15,4,53,0,712.9869263,712.9869263,0,12.96339866,0,12.96339866,46.20841276,4,3,6,0,15,11,2,2,0,0.275,1.833333333,0.47826087,40,0,40,0,40,0,0,40,1,0,0,0,0,0,0
jtcasper,CSC226-001-BITZER-F15,5,12,0,73.069,0,73.069,5.620692308,5.620692308,0,0.097580736,0,0,0,0,3,0,0,0,0,0.168442904,0,0.320891333,10,0,10,0,10,0,10,0,0,0,1,0,10,0,0
jtcasper,CSC226-001-BITZER-F15,5,149,3,440.319,440.319,0,2.93546,0,2.93546,4.506923465,3,3,21,0,34,22,5,5,0,0.194690265,2.75,0.363636364,116,0,116,0,116,0,3,113,0.974137931,0.025862069,0.025862069,10,0,0,12
jtcasper,CSC226-001-BITZER-F15,5,53,0,143.541,143.541,0,2.658166667,0,2.658166667,4.345463015,2,0,11,2,7,12,3,2,1,0.255319149,2,0.452830189,47,0,47,0,47,0,0,47,1,0,0,0,0,0,3
jtcasper,CSC226-001-BITZER-F15,6,93,12,546.857,546.857,0,5.81762766,0,5.81762766,22.68469417,2,0,13,0,14,14,1,1,0,0.205882353,2,0.373333333,80,0,80,0,80,0,12,68,0.85,0.15,0.15,0,0,0,8
jtcasper,CSC226-001-BITZER-F15,6,3,0,4.616,0,4.616,1.538666667,1.538666667,0,22.64821036,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
jtcasper,CSC226-001-BITZER-F15,6,182,0,685.163,685.163,0,3.744060109,0,3.744060109,6.908010381,7,7,24,1,31,27,12,6,6,0.186206897,4.5,0.357615894,152,0,152,0,152,0,7,145,0.953947368,0,0.046052632,4,0,0,10
rnjiwas,CSC226-001-BITZER-F15,1,72,0,1981.198,1981.198,0,27.13969863,0,27.13969863,56.41075464,2,3,1,0,26,5,1,1,0,0.15625,1.25,0.277777778,47,0,47,0,47,2,15,32,0.680851064,0,0.319148936,11,0,0,1
rnjiwas,CSC226-001-BITZER-F15,1,13,0,549.415,549.415,0,39.24392857,0,39.24392857,67.73050788,2,1,0,0,3,3,0,0,0,0.272727273,1,0.428571429,11,0,11,0,11,0,0,11,1,0,0,2,0,0,0
rnjiwas,CSC226-001-BITZER-F15,1,45,0,295.134,0,295.134,6.148625,6.148625,0,0.368402633,0,0,0,0,11,0,0,0,0,0,0,0.320891333,37,0,37,0,37,8,35,2,0.054054054,0,0.945945946,0,9,2,0
rnjiwas,CSC226-001-BITZER-F15,1,67,0,982.842,982.842,0,14.45355882,0,14.45355882,31.44445133,4,5,2,0,16,9,2,1,1,0.176470588,2.25,0.327272727,52,0,21,31,52,0,1,51,0.980769231,0,0.019230769,19,0,0,0
rnjiwas,CSC226-001-BITZER-F15,2,110,1,3679.079467,3679.079467,0,33.14486006,0,33.14486006,84.8312488,4,5,7,3,15,16,3,3,0,0.172043011,2.666666667,0.323232323,96,0,19,77,96,0,3,93,0.96875,0.010416667,0.03125,9,0,0,7
rnjiwas,CSC226-001-BITZER-F15,2,13,0,1629.487934,0,1629.487934,125.3452257,125.3452257,0,84.61903319,0,0,0,0,3,0,0,0,0,0,0,0.320891333,10,0,10,0,10,0,6,4,0.4,0,0.6,0,5,0,0
rnjiwas,CSC226-001-BITZER-F15,2,12,0,938.1234671,938.1234671,0,72.16334362,0,72.16334362,97.82760782,2,2,0,0,2,4,0,0,0,0.363636364,0.8,0.5,11,0,11,0,11,0,0,11,1,0,0,0,0,0,0
rnjiwas,CSC226-001-BITZER-F15,3,45,0,1227.698467,1227.698467,0,26.68909711,0,26.68909711,100.8733696,3,9,0,0,9,9,3,2,1,0.243243243,1.285714286,0.409090909,37,0,37,0,37,0,0,37,1,0,0,4,0,0,0
rnjiwas,CSC226-001-BITZER-F15,3,22,0,203.134,0,203.134,9.233363636,9.233363636,0,100.6821306,0,0,0,0,3,0,0,0,0,0,0,0.320891333,19,0,19,0,19,0,9,10,0.526315789,0,0.473684211,0,9,0,0
rnjiwas,CSC226-001-BITZER-F15,3,42,0,230.411,230.411,0,5.358395349,0,5.358395349,93.0820122,4,5,1,0,6,8,2,1,1,0.216216216,1.142857143,0.363636364,37,0,37,0,37,0,0,37,1,0,0,1,0,0,0
rnjiwas,CSC226-001-BITZER-F15,4,48,0,580.032,580.032,0,11.83738776,0,11.83738776,86.43217225,4,2,3,0,11,8,1,1,0,0.210526316,1.333333333,0.363636364,38,0,38,0,38,0,0,38,1,0,0,1,0,0,2
rnjiwas,CSC226-001-BITZER-F15,4,15,0,291.037,0,291.037,19.40246667,19.40246667,0,86.31309207,0,0,0,0,3,0,0,0,0,0,0,0.320891333,12,0,12,0,12,0,7,5,0.416666667,0,0.583333333,0,7,0,0
rnjiwas,CSC226-001-BITZER-F15,4,83,0,698.232,698.232,0,8.312285714,0,8.312285714,77.63777506,7,2,9,3,13,14,7,3,4,0.197183099,2.333333333,0.363636364,71,0,71,0,71,0,0,71,1,0,0,8,0,0,0
rnjiwas,CSC226-001-BITZER-F15,5,23,0,394.802,394.802,0,16.45008333,0,16.45008333,76.25681698,2,1,5,0,5,7,1,1,0,0.368421053,1.4,0.583333333,19,0,19,0,19,0,0,19,1,0,0,1,0,0,1
rnjiwas,CSC226-001-BITZER-F15,5,11,0,65.223,0,65.223,5.929363636,5.929363636,0,76.1773733,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,9,0,9,0,9,0,9,0,0,0,1,0,9,0,0
rnjiwas,CSC226-001-BITZER-F15,5,45,0,727.624,727.624,0,15.81791304,0,15.81791304,73.88467521,3,1,6,2,8,10,2,2,0,0.263157895,1.666666667,0.454545455,38,0,38,0,38,0,0,38,1,0,0,2,0,0,2
rnjiwas,CSC226-001-BITZER-F15,6,20,0,310.974,310.974,0,14.80828571,0,14.80828571,72.80016569,3,0,6,0,3,6,3,2,1,0.333333333,0.857142857,0.48,18,0,18,0,18,0,0,18,1,0,0,0,0,0,0
rnjiwas,CSC226-001-BITZER-F15,6,3,0,54.738,0,54.738,18.246,18.246,0,72.73462468,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,1,0,1,0,1,0,1,0,0,0,1,0,1,0,0
rnjiwas,CSC226-001-BITZER-F15,6,99,0,653.787,653.787,0,6.53787,0,6.53787,8.564550835,6,7,12,1,11,17,9,6,3,0.191011236,2.833333333,0.357894737,89,0,89,0,89,0,0,89,1,0,0,8,0,0,0
scmathew,CSC226-001-BITZER-F15,1,32,0,288.137,288.137,0,8.731424242,0,8.731424242,11.05312808,4,3,0,0,5,4,3,3,0,0.148148148,1,0.258064516,28,0,28,0,28,0,1,27,0.964285714,0,0.035714286,7,0,0,0
scmathew,CSC226-001-BITZER-F15,1,11,0,70.553,70.553,0,5.879416667,0,5.879416667,10.08221202,2,1,0,0,3,3,0,0,0,0.333333333,1,0.5,9,0,9,0,9,0,0,9,1,0,0,0,0,0,0
scmathew,CSC226-001-BITZER-F15,1,11,0,74.848,0,74.848,6.804363636,6.804363636,0,10.0313929,0,0,0,0,2,0,0,0,0,0,0,0.320891333,9,0,9,0,9,0,7,2,0.222222222,0,0.777777778,0,6,1,0
scmathew,CSC226-001-BITZER-F15,1,153,0,1458.053,1458.053,0,9.34649359,0,9.34649359,2.385636925,12,14,2,2,24,21,10,8,2,0.172131148,5.25,0.333333333,131,1,95,37,132,0,10,122,0.924242424,0,0.075757576,26,0,0,4
scmathew,CSC226-001-BITZER-F15,2,259,45,1875.672,1875.672,0,7.214123077,0,7.214123077,39.59905238,23,17,13,1,14,10,44,22,22,0.051282051,1.666666667,0.099502488,246,0,237,9,246,0,51,195,0.792682927,0.182926829,0.207317073,38,0,0,0
scmathew,CSC226-001-BITZER-F15,2,7,0,41.77,0,41.77,5.967142857,5.967142857,0,39.48364387,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,5,0,5,0,5,0,5,0,0,0,1,0,5,0,0
scmathew,CSC226-001-BITZER-F15,2,16,0,46.052,46.052,0,2.708941176,0,2.708941176,37.53338833,2,3,0,0,1,4,1,1,0,0.25,0.8,0.380952381,16,0,16,0,16,0,0,16,1,0,0,2,0,0,0
scmathew,CSC226-001-BITZER-F15,2,248,9,3444.836,3444.836,0,13.72444622,0,13.72444622,96.75433221,11,6,31,21,15,33,36,20,16,0.148648649,5.5,0.289473684,236,0,235,1,236,0,14,222,0.940677966,0.038135593,0.059322034,44,0,0,4
scmathew,CSC226-001-BITZER-F15,3,116,0,950.118,950.118,0,8.120666667,0,8.120666667,58.56161771,7,4,11,2,4,10,14,6,8,0.088495575,1.428571429,0.166666667,113,0,113,0,113,0,0,113,1,0,0,39,0,0,4
scmathew,CSC226-001-BITZER-F15,3,13,0,53.564,0.013,53.551,3.570933333,3.825071429,0.013,0.052325902,0,0,0,0,4,0,0,0,0,0,0,0.320891333,11,0,11,0,11,0,10,1,0.090909091,0,0.909090909,0,10,0,0
scmathew,CSC226-001-BITZER-F15,3,31,0,101.873,101.873,0,3.18353125,0,3.18353125,3.861452869,4,4,0,0,5,7,1,1,0,0.259259259,1,0.411764706,27,0,27,0,27,0,0,27,1,0,0,4,0,0,0
scmathew,CSC226-001-BITZER-F15,4,39,0,190.134,190.134,0,4.75335,0,4.75335,7.023118999,6,3,0,0,4,7,2,2,0,0.194444444,1.166666667,0.333333333,36,0,36,0,36,0,0,36,1,0,0,8,0,0,1
scmathew,CSC226-001-BITZER-F15,4,9,0,22.827,0,22.827,2.536333333,2.536333333,0,6.989867914,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,7,0,7,0,7,0,7,0,0,0,1,0,7,0,0
scmathew,CSC226-001-BITZER-F15,4,163,0,2360.507467,2360.507467,0,14.2199245,0,14.2199245,96.51382444,15,6,12,2,29,25,10,3,7,0.182481752,4.166666667,0.34965035,137,0,137,0,137,0,0,137,1,0,0,33,0,0,1
scmathew,CSC226-001-BITZER-F15,5,23,0,96.094,96.094,0,4.003916667,0,4.003916667,82.12035907,2,0,2,2,3,5,1,0,1,0.238095238,1,0.384615385,21,0,21,0,21,0,0,21,1,0,0,7,0,0,0
scmathew,CSC226-001-BITZER-F15,5,11,0,13.968,0,13.968,1.269818182,1.269818182,0,81.673226,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,9,0,9,0,9,0,9,0,0,0,1,0,9,0,0
scmathew,CSC226-001-BITZER-F15,5,42,0,136.352,136.352,0,3.170976744,0,3.170976744,67.10280783,2,0,8,2,3,10,2,1,1,0.25,1.666666667,0.434782609,40,0,40,0,40,0,0,40,1,0,0,6,0,0,1
scmathew,CSC226-001-BITZER-F15,6,43,0,238.87,238.87,0,5.428863636,0,5.428863636,58.26607121,6,1,7,0,3,10,4,3,1,0.243902439,1.428571429,0.416666667,41,0,41,0,41,0,0,41,1,0,0,10,0,0,0
scmathew,CSC226-001-BITZER-F15,6,6,0,5.993,0,5.993,0.998833333,0.998833333,0,58.10723133,0,0,0,0,3,0,0,0,0,0.168442904,0,0.320891333,3,0,3,0,3,0,3,0,0,0,1,0,1,2,0
scmathew,CSC226-001-BITZER-F15,6,83,0,274.771,274.771,0,3.271083333,0,3.271083333,4.527583391,7,7,7,0,6,12,9,8,1,0.153846154,2,0.285714286,78,0,78,0,78,0,0,78,1,0,0,19,0,0,1
pkembur,CSC226-002-BARNES-F15,1,212,19,1091.467,1091.467,0,5.100313084,0,5.100313084,27.71070831,12,10,14,1,50,10,27,14,13,0.070921986,2.5,0.137931034,164,0,163,1,164,0,23,141,0.859756098,0.115853659,0.140243902,44,0,0,0
pkembur,CSC226-002-BARNES-F15,1,21,0,46.463,46.463,0,2.111954545,0,2.111954545,26.36329313,4,3,0,0,4,3,4,4,0,0.166666667,1,0.285714286,18,0,18,0,18,0,0,18,1,0,0,2,0,0,0
pkembur,CSC226-002-BARNES-F15,1,12,0,12.562,0,12.562,0.966307692,0.966307692,0,0.074953319,0,0,0,0,4,0,0,0,0,0.168442904,0,0.320891333,9,0,9,0,9,0,9,0,0,0,1,0,7,2,0
pkembur,CSC226-002-BARNES-F15,1,126,0,242.031,242.031,0,1.890867188,0,1.890867188,4.489736134,10,10,1,0,40,14,9,8,1,0.175,3.5,0.333333333,87,1,52,36,88,0,8,80,0.909090909,0,0.090909091,14,0,0,0
pkembur,CSC226-002-BARNES-F15,2,139,0,237.039,237.039,0,1.693135714,0,1.693135714,2.791112,8,15,8,11,24,15,27,23,4,0.130434783,2.5,0.247933884,116,0,77,39,116,0,1,115,0.99137931,0,0.00862069,8,0,0,0
pkembur,CSC226-002-BARNES-F15,2,9,0,9.192,0,9.192,0.835636364,0.835636364,0,0.077781746,0,0,0,0,4,0,0,0,0,0.168442904,0,0.320891333,7,0,7,0,7,0,7,0,0,0,1,0,7,0,0
pkembur,CSC226-002-BARNES-F15,2,82,0,222.003,222.003,0,2.67473494,0,2.67473494,3.453940362,6,7,4,1,13,12,7,5,2,0.173913043,2.4,0.324324324,70,0,1,69,70,0,1,69,0.985714286,0,0.014285714,6,0,0,0
pkembur,CSC226-002-BARNES-F15,3,93,3,262.046,262.046,0,2.787723404,0,2.787723404,6.152812958,0,6,4,4,17,4,10,5,5,0.054794521,0.571428571,0.1,76,1,57,20,77,0,4,73,0.948051948,0.038961039,0.051948052,34,0,0,0
pkembur,CSC226-002-BARNES-F15,3,22,0,84.07,0,84.07,3.655217391,3.655217391,0,0.080610173,0,0,0,0,4,0,0,0,0,0.168442904,0,0.320891333,19,0,19,0,19,0,19,0,0,0,1,0,16,3,0
pkembur,CSC226-002-BARNES-F15,3,197,0,1597.106467,1597.106467,0,8.066194278,0,8.066194278,55.69835315,11,13,10,2,42,19,17,13,4,0.124183007,2.714285714,0.2375,156,0,87,69,156,0,3,153,0.980769231,0,0.019230769,45,0,0,0
pkembur,CSC226-002-BARNES-F15,3,232,4,1114.654,1114.654,0,4.763478632,0,4.763478632,8.061636717,11,18,23,7,23,29,30,22,8,0.140776699,4.142857143,0.272300469,211,0,211,0,211,0,5,206,0.976303318,0.018957346,0.023696682,40,0,0,0
pkembur,CSC226-002-BARNES-F15,3,22,0,81.396,81.396,0,3.538956522,0,3.538956522,7.635753643,2,3,1,0,3,6,0,0,0,0.3,1.5,0.5,20,0,20,0,20,0,0,20,1,0,0,3,0,0,0
pkembur,CSC226-002-BARNES-F15,3,77,0,192.825,192.825,0,2.472115385,0,2.472115385,6.403795785,6,6,7,0,6,6,13,9,4,0.083333333,1.5,0.157894737,72,0,72,0,72,0,0,72,1,0,0,6,0,0,1
pkembur,CSC226-002-BARNES-F15,3,11,0,42.327,0,42.327,3.847909091,3.847909091,0,6.393776937,0,0,0,0,3,0,0,0,0,0.168442904,0,0.320891333,8,0,8,0,8,0,8,0,0,0,1,0,7,1,0
pkembur,CSC226-002-BARNES-F15,4,18,0,50.231,50.231,0,2.643736842,0,2.643736842,6.185209138,4,2,0,0,1,6,0,0,0,0.333333333,1,0.5,18,0,18,0,18,0,0,18,1,0,0,0,0,0,0
pkembur,CSC226-002-BARNES-F15,4,11,0,54.053,0,54.053,4.913909091,4.913909091,0,6.176580132,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,9,0,9,0,9,0,9,0,0,0,1,0,8,1,0
pkembur,CSC226-002-BARNES-F15,4,103,0,232.944,232.944,0,2.239846154,0,2.239846154,5.364158522,7,5,9,2,12,14,9,4,5,0.152173913,2.333333333,0.285714286,92,0,92,0,92,0,0,92,1,0,0,10,0,0,0
pkembur,CSC226-002-BARNES-F15,5,25,0,60.045,60.045,0,2.309423077,0,2.309423077,5.219517343,2,0,5,0,4,7,0,0,0,0.318181818,1.4,0.518518519,22,0,22,0,22,0,0,22,1,0,0,3,0,0,0
pkembur,CSC226-002-BARNES-F15,5,11,0,21.058,0,21.058,1.914363636,1.914363636,0,5.214949483,0,0,0,0,2,0,0,0,0,0.168442904,0,0.320891333,9,0,9,0,9,0,9,0,0,0,1,0,9,0,0
pkembur,CSC226-002-BARNES-F15,5,28,0,88.857,88.857,0,3.173464286,0,3.173464286,5.144112399,0,0,7,1,2,4,4,3,1,0.166666667,0.666666667,0.266666667,26,0,26,0,26,0,2,24,0.923076923,0,0.076923077,4,0,0,0
pkembur,CSC226-002-BARNES-F15,5,19,0,36.556,36.556,0,1.740761905,0,1.740761905,5.026753475,1,0,5,1,4,6,1,1,0,0.375,1,0.545454545,17,0,17,0,17,0,1,16,0.941176471,0,0.058823529,0,0,0,0
pkembur,CSC226-002-BARNES-F15,5,81,5,191.166,191.166,0,2.331292683,0,2.331292683,4.702322268,3,6,5,4,8,10,8,6,2,0.147058824,2.5,0.277777778,74,0,53,21,74,0,6,68,0.918918919,0.067567568,0.081081081,7,0,0,2
