"student","course","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"lvboyd","CSC226-002-BARNES-F16",0.955646453667723,-0.404983673556278,0.384706672534848,-2.87399365890479,-0.987735546047833,-0.699922098629928,0.698771361858058
"lvboyd","CSC226-002-BARNES-F16",-5.59304240091012,-1.70688396892994,1.51237101119488,-1.58109159550027,0.941533867191844,-2.24261747464073,1.13200588570112
"jfwang2","CSC226-001-BARNES-F16",0.0147374205155105,-0.280121146495624,-2.15667042026659,1.55311234801921,-1.16011483576225,0.661999923599956,-0.9498377968603
"jfwang2","CSC226-001-BARNES-F16",-0.29021661208757,0.937281619710984,0.474148144961947,-1.8070689021176,-0.362730664543725,0.110915173537833,0.423003448409081
"jfwang2","CSC226-001-BARNES-F16",-6.97350602844114,0.33235104613211,-0.909374674926258,-2.41395619103233,-1.16842585121609,-0.13793373246809,-1.02242804198201
"jfwang2","CSC226-001-BARNES-F16",-2.13311864950985,1.75704415340543,1.10304919286483,-5.15222073763278,-1.54404692147374,0.686673881479782,0.440319645874513
"jfwang2","CSC226-001-BARNES-F16",-1.53578857136237,0.223278262844369,0.0968477090278232,-2.85032662066975,-0.751888066019446,0.683047821155239,0.480620968257795
"jfwang2","CSC226-001-BARNES-F16",1.80386182478931,-2.15747219678886,0.624182873207844,-0.38191480646725,-1.47120977976724,0.0650770090202143,-0.417708948686868
"ajstrapp","CSC226-001-BARNES-F16",-4.38459623806243,-1.00973886867521,1.45153607693416,2.03968672811467,-1.35612353342477,1.15361992548796,-0.432014527381275
"ajstrapp","CSC226-001-BARNES-F16",2.69558549229814,-0.787434005319079,1.39363672191291,0.390131585651016,-0.3291842686663,0.355015566889495,-0.500344159188519
"ajstrapp","CSC226-001-BARNES-F16",2.59248064971173,-1.90399699059975,1.28489509046365,-0.212347923278858,-0.511605915066955,0.377308415574267,-0.29651911301922
"ajstrapp","CSC226-001-BARNES-F16",-5.3295053075365,-1.51131169699163,1.29659172348926,-0.250205204468944,1.82244209302081,-0.151147533007367,-1.80674756553835
"ajstrapp","CSC226-001-BARNES-F16",1.68150703396513,-1.24252765633637,0.407739434313449,-0.193336651016759,-0.00356415016150244,0.275368464917921,-0.257121727873416
"ajstrapp","CSC226-001-BARNES-F16",-6.10366738605591,-2.34613083487415,-0.453068554477221,-0.969527958768507,0.736006144958335,1.41281955858726,-1.52076668343021
"ltran3","CSC226-001-BARNES-F16",-0.872609934153177,-0.752460760226944,1.08028408166438,2.83564859064061,-1.44537307966205,0.0713422369910353,-0.256194670028586
"ltran3","CSC226-001-BARNES-F16",2.86760730566078,-1.17023715487851,1.73718942857229,-0.2915257748667,-2.34642655629839,0.864577239737137,-0.556207870459655
"ltran3","CSC226-001-BARNES-F16",-8.19840710062015,-2.94889853554391,1.12597737235072,-0.859402139999926,-3.09094353726333,0.485999771447634,-0.540546031662156
"ltran3","CSC226-001-BARNES-F16",-18.449940037267,-2.91530425620018,2.81459372968891,-2.39707232361033,3.29296121050437,-0.748275750165438,0.425786016019917
"ltran3","CSC226-001-BARNES-F16",-3.44835284144552,-1.90848003368331,0.0303743783787722,-1.52283053749864,-0.692005933011352,-0.859085621089282,0.843254320198409
"ltran3","CSC226-001-BARNES-F16",-0.725185953896699,-2.14399590664666,0.543986231605474,-0.605805181211632,-1.80666356148702,-0.466310992103422,0.499617767483208
"gjabell","CSC226-002-BARNES-F16",1.6985598657129,1.23361422065483,-2.87241137208464,1.76618883542201,0.0200200486357162,0.281440231943729,-0.610458532573173
"gjabell","CSC226-002-BARNES-F16",-0.222035661077581,1.70419622155939,-0.484657502934754,1.09421150025801,-0.936074741014593,-0.577979653185142,-0.721309426093263
"gjabell","CSC226-002-BARNES-F16",1.35722703133332,0.53689590655608,1.13864505361259,1.78082644467414,1.21955097084266,-1.30437729205726,-0.564800034021392
"gjabell","CSC226-002-BARNES-F16",2.3991479346326,0.00334343160670832,-0.604064098248582,0.67767631628382,-0.851819067471184,0.354648190219164,-0.627384371995293
"gjabell","CSC226-002-BARNES-F16",-9.661577384001,-1.09621982259885,0.719922582309677,-1.09719898584973,2.60379366317098,1.46143548992556,0.244531615166174
"gjabell","CSC226-002-BARNES-F16",1.82827641465827,-0.385884016686834,0.950145823747541,1.02498449167334,1.09958496882729,-0.76774335459783,-0.435147885537979
"qliao","CSC226-001-BARNES-F16",-12.7001423164896,0.221544695751763,-1.81716377547062,-0.470343976367814,-0.717743883199573,0.877555641167647,-0.474006197768824
"qliao","CSC226-001-BARNES-F16",-4.57802496277697,1.00683370270215,0.938900552113292,-0.440873364375359,-1.18119040182043,1.80210487439182,-2.07984704727892
"qliao","CSC226-001-BARNES-F16",-3.75765484638304,-1.59789889745278,-0.017942287499906,-0.0619233713813101,-0.817159495391912,1.00084065087123,-0.61214161484372
"qliao","CSC226-001-BARNES-F16",-5.67968909195044,-1.61275677828075,1.29509423012185,-1.50846653705447,-0.381056332761322,0.202923942599078,-0.990345563953227
"qliao","CSC226-001-BARNES-F16",-3.34905735925067,-2.25047236838807,-0.232353370248552,-0.366641439336671,-0.759549655346823,0.274015664601892,-0.0257331065649054
"qliao","CSC226-001-BARNES-F16",0.353627867567439,-2.5022926928591,0.00442989978920391,-0.325014208795076,-0.450807800029992,-0.319591674125119,-0.0710028114254445
"cjparke","CSC226-002-BARNES-F16",1.3163287035505,1.24804361283092,2.26706156806358,3.74104039849997,-0.27705351110459,-1.85780509178086,-1.13752516151936
"cjparke","CSC226-002-BARNES-F16",1.49603498331822,-1.51913798149851,1.38266382230676,-0.266546008075223,-1.80843958740202,0.932050777956821,-0.660381072496386
"cjparke","CSC226-002-BARNES-F16",-0.741336015481667,-0.190576133513197,0.926491865624401,0.464667264499725,-1.75450115248819,0.542877842230717,0.406501041576836
"cjparke","CSC226-002-BARNES-F16",-1.67616769673599,-1.16127981391532,-0.204652730282497,-0.223359838585669,-0.541718130952997,0.42555063333377,0.457954677491551
"cjparke","CSC226-002-BARNES-F16",3.43993402457462,-1.58509242099864,1.19567951356009,-0.165303926033423,1.31314619634507,0.187536916617468,0.0945690253033523
"cjparke","CSC226-002-BARNES-F16",0.44809662532372,-2.5002925703177,-0.844135613987177,1.09815183149025,-1.04418894239541,-0.0344695329384194,-0.262127324873013
"djmock","CSC226-001-BARNES-F16",-2.81174030492073,1.13577443862395,-0.861524845103426,2.28397519489875,-0.537752893143996,2.16357333013843,-0.724555554137731
"djmock","CSC226-001-BARNES-F16",2.17346593752445,0.664671929441371,-0.279913590857542,-0.0884036222848375,-1.28739856749669,-0.466764994289028,-0.0905274031180832
"djmock","CSC226-001-BARNES-F16",-1.23376350968055,0.153211026838549,-0.170600140832658,-0.0642628208505198,-0.650364988275439,0.0857513494122819,-1.33190827776892
"djmock","CSC226-001-BARNES-F16",-17.369363867418,0.250531402970778,-0.557976779976236,-5.1853991966108,5.41999959142926,1.6023261391974,-4.18337597390503
"djmock","CSC226-001-BARNES-F16",2.04103596194877,0.310169439092983,-1.60624794183497,-0.803616386105781,-0.0577999233154391,-0.637094413631152,0.233328264459321
"djmock","CSC226-001-BARNES-F16",-0.823129845955393,-0.315303221789799,-2.48483408445578,0.465288703405127,-0.838593444245281,-0.0327248320843038,-0.474644229600752
"acflint","CSC226-001-BARNES-F16",-18.7642641548752,-2.4279742024793,1.27568494991986,1.11017213844174,0.410710099668313,5.27895356772087,4.33477629475327
"acflint","CSC226-001-BARNES-F16",-6.13469630763694,-1.38338167190714,-0.421239247648691,-0.307440286208066,0.873142870733244,-0.150573096773271,1.92070336932153
"acflint","CSC226-001-BARNES-F16",-1.78667325937939,-2.48382997239555,-0.223774553455605,0.164720563546322,-0.309044793582829,-0.654640973679543,0.892622651329803
"acflint","CSC226-001-BARNES-F16",1.99007275348837,-1.90989878609317,-0.18060915971924,0.0792018277441334,0.158370932757214,-0.378744176407484,0.338367469742635
"acflint","CSC226-001-BARNES-F16",2.77880072440048,-2.60355541261143,-0.206292733443534,0.759017985079295,0.755627268119043,-0.245488896906545,0.139928005133714
"acflint","CSC226-001-BARNES-F16",1.08188047674319,-2.9583613512289,0.428849771507361,0.217571169909064,-0.607475556372052,-0.167979304244452,0.199103538023111
"rneby","CSC226-001-BARNES-F16",-13.5201339181145,-1.74482786012613,-0.562106687503821,-0.0933455859390554,2.06783798453654,3.83437715477159,-2.96645410552687
"rneby","CSC226-001-BARNES-F16",-1.61670383813641,-0.829723232686163,-0.761557720477328,-0.438381492636656,0.538104062201342,1.23507075180144,-1.52511863173592
"rneby","CSC226-001-BARNES-F16",1.4229793909671,-1.28355408513465,-0.865487371226436,0.500765621828398,0.855750204651973,0.649653332553512,-0.719473146450544
"rneby","CSC226-001-BARNES-F16",-7.98118250760007,-1.94531618958716,-0.619293080439689,-2.82889976027578,6.46232750693902,0.863198517414658,-1.10751480646171
"rneby","CSC226-001-BARNES-F16",-3.52957701742914,-2.37351712232604,-1.193395049101,-1.62372796447706,5.15793106531905,-0.0175842988044078,0.180734484331687
"rneby","CSC226-001-BARNES-F16",2.63895370672273,-3.15945713402456,0.529214438332097,0.0670874166079025,3.65411419779497,-0.345088002299569,0.436865606252236
"wdcosta","CSC226-001-BARNES-F16",-2.019027499167,2.20259617198032,0.402184598643313,3.08723089397473,-0.632958963457398,-0.477620920188667,-2.11774800398427
"wdcosta","CSC226-001-BARNES-F16",2.23025381466658,-1.67765100760879,-0.245054746561818,0.333534420527942,-0.459172552234162,0.317766950715982,0.0159645806765693
"wdcosta","CSC226-001-BARNES-F16",-18.2117124686865,-0.516415493499136,-0.339383590723951,-1.00657517893843,0.763201069826362,5.46768716889778,-4.53651326839594
"wdcosta","CSC226-001-BARNES-F16",-3.09298020812543,-0.386835340214334,-1.11384359819238,-1.20412668212305,0.401800100347709,0.754385379165999,-1.4703084516003
"wdcosta","CSC226-001-BARNES-F16",3.31247675819725,-2.01944587591733,-0.20973596093913,0.438794929331218,1.5721317634168,-0.353290977876965,0.256225563721202
"wdcosta","CSC226-001-BARNES-F16",-0.542107068580404,-2.86970767429573,-0.86835374198179,0.424218150266891,-0.60807343014091,-0.141012109865952,-1.03991200481879
"jpferrer","CSC226-002-BARNES-F16",-4.0799409594768,0.310761137870783,1.26890046195023,2.74165211030663,0.165951075304393,0.0335258196929023,0.83996149219786
"jpferrer","CSC226-002-BARNES-F16",2.97977660999554,-1.06775103423236,1.35059622091482,0.094428966673699,-0.189099188799951,0.945190700520282,-0.405127769638627
"jpferrer","CSC226-002-BARNES-F16",2.07628945045423,-1.64485117400775,0.0618145663420033,0.566161296768482,0.883531889925401,-0.465770087400222,0.18797781809846
"jpferrer","CSC226-002-BARNES-F16",-13.6388338938304,0.789269515747842,2.86120671733047,-1.3352954771287,6.7170620278072,-3.72870609466364,1.8614001086597
"jpferrer","CSC226-002-BARNES-F16",2.24010973600906,0.747546136156478,0.404593554699517,0.635975975095152,2.43812723801242,-0.600442765697898,-0.11827957027356
"jpferrer","CSC226-002-BARNES-F16",1.18654266591198,-1.61139226723889,0.554485771694789,0.333398712173518,0.630641126903662,-0.667297795915347,-0.0918650688819617
"wma8","CSC226-002-BARNES-F16",-0.0809037771803527,3.93194443082347,-5.28192390256354,1.5905999931863,-1.38752580464486,1.15148836044535,-1.4267789423569
"wma8","CSC226-002-BARNES-F16",2.79074021793177,0.908132004695414,-1.50057866669654,0.328105638230753,0.311460470571792,0.312220938575511,-0.250561899041591
"wma8","CSC226-002-BARNES-F16",2.22811000424877,1.9579306316435,-2.33499836190036,0.223176081570525,0.501602743805793,0.404037584422595,-0.589475680706245
