"student","course","condition","level","PC1","PC2","PC3","PC4","PC5","PC6","PC7"
"twalff","CSC226-001-BITZER-F15","Random",6,-1.2233809092053,0.547089479498819,-1.08716980987408,-2.88967532077733,0.451216152690378,-0.579688932277911,-0.372588222885533
"clredmon","CSC226-002-BARNES-F15","Random",1,2.91477220740035,-1.17213875229691,-0.615496303972203,1.68482804675461,-0.989593404274842,-0.230582865442201,0.555045045505612
"clredmon","CSC226-002-BARNES-F15","Random",2,4.27057879882121,-1.17378406023532,0.580865192005106,0.868369235541772,-1.15457397255073,-0.102119664184011,0.191563580799663
"clredmon","CSC226-002-BARNES-F15","Random",3,8.10483022921197,-1.79921577011695,0.993730405560377,0.188366229743403,-0.787807004952575,-0.470029387874559,1.03628621399352
"clredmon","CSC226-002-BARNES-F15","Random",4,8.9500903836044,-1.94266470434167,1.15543007182855,-0.156977603524441,-0.595607226701113,-0.564065045078559,1.280383808541
"clredmon","CSC226-002-BARNES-F15","Random",5,8.99365550957641,-1.90987571188965,1.22746146426859,-0.211688323154711,-0.513096316416329,-0.566414749117214,1.38877685908198
"clredmon","CSC226-002-BARNES-F15","Random",6,11.6790909874292,-2.00826853934582,1.20255322972434,-0.912585756183917,-0.944499728150387,-0.46782824548633,1.64548534475417
"jadrum","CSC226-001-BITZER-F15","Random",1,-4.54364596539363,-3.20226400038756,-1.03136254922891,1.19567358865393,-1.0802242278698,-0.243206907177034,1.34542328702851
"jadrum","CSC226-001-BITZER-F15","Random",2,-4.04871851258367,-2.03709574573698,0.379968958518111,0.211167432754508,-0.578119543409019,-0.654835865788407,-0.00782796492017887
"jadrum","CSC226-001-BITZER-F15","Random",3,-3.24461241800487,-0.799657874407947,0.725067233458446,0.160216900324941,0.0107052414349769,-0.590380331108316,0.148178139020481
"jadrum","CSC226-001-BITZER-F15","Random",4,0.217066181063506,0.597819457666772,0.153935628244406,1.38118457904522,1.61414498077717,-0.418450532055329,0.386704917255093
"jadrum","CSC226-001-BITZER-F15","Random",5,2.1282685093716,-1.2646108584104,0.703584215629781,0.615625962621255,1.51929748813996,-1.14985010354248,0.415900634703968
"jadrum","CSC226-001-BITZER-F15","Random",6,2.63045935144406,-1.07527298322772,0.656176526183589,0.359358360732174,1.58429828182267,-1.19444474427294,0.424229482498121
"sccantey","CSC226-002-BARNES-F15","Random",1,-3.75037673132145,1.5251037471744,-1.16541247046311,1.69828668079736,-0.241023337806385,0.242296330410936,0.153539059339754
"sccantey","CSC226-002-BARNES-F15","Random",2,-3.27823127307154,1.64907567778183,-0.456514286357042,0.729785446482568,-0.261779240041295,-0.130434806040342,0.207457186086771
"sccantey","CSC226-002-BARNES-F15","Random",3,-2.84150850087445,1.6194752032554,-0.27092157273415,-0.0444212125434972,-0.0867505950987555,-0.350281749486126,0.361962677042721
"sccantey","CSC226-002-BARNES-F15","Random",4,-2.28307036177749,1.68438166249022,-0.198076116428893,-0.408630261051701,0.0182968592874286,-0.473000513014159,0.554898884225807
"sccantey","CSC226-002-BARNES-F15","Random",5,-1.92706019666984,1.42836675192505,0.0669286865815293,-0.959231967749455,0.315967095205685,-0.593057888697628,0.811056262046548
"sccantey","CSC226-002-BARNES-F15","Random",6,-1.55438872228492,1.5808477489337,0.0795627507673942,-1.13654351144559,0.337730267921514,-0.655144929640416,0.83143680453497
"jchen25","CSC226-001-BITZER-F15","Random",1,-3.54008184001595,0.709854842132551,-2.71235855460629,1.14849646818009,-0.722836902250961,0.69421091730549,0.389111820210467
"jchen25","CSC226-001-BITZER-F15","Random",2,-2.97847435887174,1.49255764561832,-0.731440264577662,0.436384935677971,-0.65675653321136,0.171502958623292,0.109993748078673
"jchen25","CSC226-001-BITZER-F15","Random",3,-2.69422777577623,1.49047413791727,-0.296076004837926,-0.150084206622488,-0.445680509033821,-0.00942039362655905,0.134629642882573
